scenario_id,outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0000,v26_dominant,0.35,0.5,0.51,0.16,0.26,0.35,30.0,0.4,0.49,0.0,0.56737060138721,0.18018018018018017,4,0,13000,0.17,0.14,2,43.262939861279,86.4,62948.27248282746,56.737060138721,0.0,55591.28874774268,1565,0.085,6771,0.5,6,0.12,5551,135858586233.96779,43610024.509660676,1220,157347851796.1918,0,v26
sweep_0001,v26_dominant,0.5,0.5,0.51,0.16,0.26,0.35,30.0,0.4,0.49,0.0,0.56737060138721,0.1802600472813239,4,0,13000,0.17,0.14,2,43.262939861279,86.4,62947.14852696063,56.737060138721,0.0,55592.4127036095,1565,0.085,6768,0.5,6,0.12,5548,135856160447.69861,43610024.509660676,1220,157351033086.73465,0,v26
sweep_0002,v26_dominant,0.6,0.5,0.51,0.16,0.26,0.35,30.0,0.4,0.49,0.0,0.56737060138721,0.18020679468242246,4,0,13000,0.17,0.14,2,43.262939861279,86.4,62947.72717849036,56.737060138721,0.0,55591.83405207977,1565,0.085,6770,0.5,6,0.12,5550,135857409326.74883,43610024.509660676,1220,157349395247.83594,0,v26
sweep_0003,v26_dominant,0.7,0.5,0.51,0.16,0.26,0.35,30.0,0.4,0.49,0.0,0.56737060138721,0.1802600472813239,4,0,13000,0.17,0.14,2,43.262939861279,86.4,62947.14852696063,56.737060138721,0.0,55592.4127036095,1565,0.085,6768,0.5,6,0.12,5548,135856160447.69861,43610024.509660676,1220,157351033086.73465,0,v26
