scenario_id,outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0000,v27_dominant,0.55,0.5,0.51,0.16,0.26,0.35,30.0,0.4,0.49,1.0,0.5673741253525133,0.7724859923326453,10,0,13000,0.05,0.1,2,43.26258746474866,0.0,55211.979739995164,56.73741253525133,86.4,64135.22026000484,8323,0.085,6782,0.5,6,0.12,1543,119160703154.04716,0,5239,181532071638.0765,76307160.88551101,v27
sweep_0001,v27_dominant,0.6,0.5,0.51,0.16,0.26,0.35,30.0,0.4,0.49,1.0,0.5673741253525133,0.7727807172251616,10,0,13000,0.05,0.1,2,43.26258746474866,0.0,55209.51850827016,56.73741253525133,86.4,64137.681491729854,8338,0.085,6804,0.5,6,0.12,1546,119155391225.28899,0,5258,181539038052.0377,76304039.32652324,v27
