scenario_id,outcome,econ_outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,econ_initial,econ_final,econ_delta,econ_switched,econ_outcome,econ_switch_time_s,econ_95pct_time_s,cascade_time_s,econ_lag_s,peak_price_gap_pct,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0010,v26_dominant,no_switch,0.6359,0.25,0.6247,0.2498,0.2505,0.1692,30.0,0.4,0.49,0.0,0.5673664319629602,0.1031641397495056,56.74,56.74,-0.0,False,no_switch,None,None,1224.0,None,12.5,20,0,13000,0.05,0.1,2,43.26335680370397,86.4,63762.49094345221,56.73664319629601,0.0,55584.7090565478,7950,0.1009,6068,0.5,6,0.12,5442,137617205658.19873,1626205.623601127,626,157328072207.834,0,v26
sweep_0011,v27_dominant,no_switch,0.6094,0.25,0.423,0.0935,0.2951,0.5972,30.0,0.4,0.49,0.6643518518518519,0.56737060138721,0.40610687022900765,56.74,56.74,0.0,False,no_switch,None,None,2414.0,None,11.36,77,0,13000,0.05,0.1,2,43.262939861279,29.0,58651.331107786464,56.737060138721,57.39999999999999,60695.86889221353,157862,0.0757,7205,0.5,6,0.12,4279,126584679940.46994,12376518.777656622,2926,171796063703.97202,17547289.534180894,v26
sweep_0012,v27_dominant,full_switch,0.7198,0.25,0.6152,0.1149,0.3463,0.4155,30.0,0.4,0.49,1.0,1.0,0.8162132148806219,56.74,100.0,43.26,True,full_switch,8660.0,8660.0,2475.0,6185.0,42.29,26,0,13000,0.05,0.1,2,0.0,0.0,49258.669580149035,100.0,86.4,70088.53041985097,20141,0.1481,5403,0.5,6,0.12,993,0.0,0,4410,349650538162.09125,12432629.897978188,v27
sweep_0013,v26_dominant,no_switch,0.3902,0.25,0.4782,0.1541,0.2537,0.2059,30.0,0.4,0.49,0.0,0.56737060138721,0.10540455120101137,56.74,56.74,0.0,False,no_switch,None,None,1227.0,None,12.68,20,0,13000,0.05,0.1,2,43.262939861279,86.4,63668.72000721137,56.737060138721,0.0,55678.47999278864,8728,0.1313,6328,0.5,6,0.12,5661,137413497564.4616,1358648.5923003275,667,157594641453.5727,0,v26
sweep_0014,v27_dominant,full_switch,0.4538,0.25,0.3934,0.2198,0.3043,0.3273,30.0,0.4,0.49,1.0,1.0,0.8524069028156221,56.74,100.0,43.26,True,full_switch,5878.0,5878.0,1870.0,4008.0,41.94,16,0,13000,0.05,0.1,2,0.0,0.0,49329.218890565426,100.0,86.4,70017.98110943458,6515,0.0237,4404,0.5,6,0.12,650,0.0,0,3754,349298588931.5069,1295591.1339433403,v27
sweep_0015,v26_dominant,no_switch,0.7456,0.25,0.7752,0.1918,0.3137,0.3628,30.0,0.4,0.49,0.34722222222222227,0.56737060138721,0.4261025029797378,56.74,56.74,0.0,False,no_switch,None,None,2429.0,None,13.99,79,0,13000,0.05,0.1,2,43.262939861279,56.39999999999999,59743.26094230217,56.737060138721,30.0,59603.939057697826,134525,0.0408,6712,0.5,6,0.12,3852,128941345782.6416,6380106.380233881,2860,168705420949.6215,105494520.58113682,v26
sweep_0016,v26_dominant,no_switch,0.4101,0.25,0.4265,0.1524,0.2662,0.4077,30.0,0.4,0.49,0.0,0.5673741253525133,0.19168417892524767,56.74,56.74,0.0,False,no_switch,None,None,1896.0,None,14.37,22,0,13000,0.05,0.1,2,43.26258746474866,86.4,63270.543388131424,56.73741253525133,0.0,56076.65661186859,15418,0.0315,6662,0.5,6,0.12,5385,136553017562.00076,18703180.199098982,1277,158722642629.44586,0,v26
sweep_0017,v26_dominant,no_switch,0.6221,0.25,0.7124,0.2162,0.2368,0.2432,30.0,0.4,0.49,0.0,0.5673664319629602,0.022446324007807418,56.74,56.74,-0.0,False,no_switch,None,None,None,None,0.93,8,0,13000,0.05,0.1,2,43.26335680370397,86.4,64263.22714863124,56.73664319629601,0.0,55083.97285136875,908,0.0424,6148,0.5,6,0.12,6010,138697933783.91986,596400.3700169041,138,155910778437.97113,0,v26
sweep_0018,v27_dominant,full_switch,0.565,0.25,0.4521,0.1257,0.2103,0.2816,30.0,0.4,0.49,1.0,1.0,0.869183639675443,56.74,100.0,43.26,True,full_switch,6065.0,6065.0,1816.0,4249.0,43.2,16,0,13000,0.05,0.1,2,0.0,0.0,49073.57366908825,100.0,86.4,70273.62633091176,8081,0.0766,6039,0.5,6,0.12,790,0.0,0,5249,350573925833.7449,406546.37451329036,v27
sweep_0019,v26_dominant,no_switch,0.6724,0.25,0.4279,0.2316,0.3199,0.1971,30.0,0.4,0.49,0.0,0.5673664319629602,0.1004068584713746,56.74,56.74,-0.0,False,no_switch,None,None,1210.0,None,12.06,20,0,13000,0.05,0.1,2,43.26335680370397,86.4,63929.91568207355,56.73664319629601,0.0,55417.284317926446,8978,0.1066,6882,0.5,6,0.12,6191,137978554851.84232,1668223.365498405,691,156854189879.14536,0,v26
