timestamps,v27_price,v26_price,v27_hashrate,v26_hashrate,v27_economic,v26_economic,v27_blocks,v26_blocks,v27_difficulty,v26_difficulty,v27_chainwork,v26_chainwork,v27_fee_rate,v26_fee_rate,v27_fee_revenue_btc,v26_fee_revenue_btc,v27_congestion,v26_congestion,v27_mempool_mb,v26_mempool_mb,v27_transactional,v26_transactional,v27_solo_hashrate,v26_solo_hashrate,v27_block_time_s,v26_block_time_s
0,60000,60000,38.1,48.3,56.737060138721,43.262939861279,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.01,0.01,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,None,None
60,60000,60000,38.1,48.3,56.737060138721,43.262939861279,9,17,1.0,1.0,9.0,17.0,1.0,1.0,0.01,0.01,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,6.666666666666667,3.5294117647058822
120,59129.55490895421,60217.64509104579,38.1,48.3,56.737060138721,43.262939861279,21,29,1.0,1.0,21.0,29.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,5.0,5.0
181,59661.247216646516,59685.95278335348,38.1,48.3,56.737060138721,43.262939861279,31,39,1.0,1.0,31.0,39.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,6.1,6.1
242,59825.81864521795,59521.38135478206,38.1,48.3,56.737060138721,43.262939861279,44,53,1.0,1.0,44.0,53.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,4.6923076923076925,4.357142857142857
302,59903.226598089816,59443.973401910174,38.1,48.3,56.737060138721,43.262939861279,54,68,1.0,1.0,54.0,68.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,6.0,4.0
362,59824.132462548165,59523.06753745185,38.1,48.3,56.737060138721,43.262939861279,66,78,1.0,1.0,66.0,78.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,5.0,6.0
423,59937.247216646516,59409.95278335348,38.1,48.3,56.737060138721,43.262939861279,79,96,1.0,1.0,79.0,96.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,4.6923076923076925,3.388888888888889
483,59887.53293093223,59459.66706906777,38.1,48.3,56.737060138721,43.262939861279,89,114,1.0,1.0,89.0,114.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,6.0,3.3333333333333335
543,59793.897462951936,59553.30253704806,38.1,48.3,56.737060138721,43.262939861279,107,130,1.0,1.0,107.0,130.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.3333333333333335,3.75
604,59887.88012803892,59459.31987196108,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,119,141,1.0,1.0,119.0,141.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,5.083333333333333,5.545454545454546
664,60916.63183203114,58430.56816796886,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,137,152,1.0,1.0,137.0,152.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.3333333333333335,5.454545454545454
724,61034.39600557386,58312.80399442614,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,152,159,1.0,1.0,152.0,159.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,4.0,8.571428571428571
785,61140.21827773977,58206.98172226023,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,168,169,1.0,1.0,168.0,169.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.8125,6.1
845,61210.56472406491,58136.63527593508,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,186,172,1.0,1.0,186.0,172.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.3333333333333335,20.0
906,61362.02933955155,57985.17066044846,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,206,185,1.0,1.0,206.0,185.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.05,4.6923076923076925
966,61414.597600278226,57932.60239972177,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,222,194,1.0,1.0,222.0,194.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.75,6.666666666666667
1026,61463.554908954204,57883.64509104578,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,238,209,1.0,1.0,238.0,209.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.75,4.0
1087,61454.80426362639,57892.39573637361,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,260,215,1.0,1.0,260.0,215.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,2.772727272727273,10.166666666666666
1147,61562.29984822546,57784.900151774535,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,280,217,1.0,1.0,280.0,217.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.0,30.0
1208,61677.58524481553,57669.61475518446,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,293,225,1.0,1.0,293.0,225.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,4.6923076923076925,7.625
1268,61693.834089233394,57653.3659107666,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,310,240,1.0,1.0,310.0,240.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.5294117647058822,4.0
1329,61679.42903482834,57667.77096517166,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,327,247,1.0,1.0,327.0,247.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.588235294117647,8.714285714285714
1389,61722.98937692527,57624.21062307474,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,340,252,1.0,1.0,340.0,252.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,4.615384615384615,12.0
1449,61756.382351781656,57590.81764821834,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,353,260,1.0,1.0,353.0,260.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,4.615384615384615,7.5
1510,61767.413611426295,57579.7863885737,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,374,273,1.0,1.0,374.0,273.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,2.9047619047619047,4.6923076923076925
1570,61783.22557831576,57563.974421684245,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,397,279,1.0,1.0,397.0,279.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,2.608695652173913,10.0
1631,61849.64958351042,57497.550416489576,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,408,292,1.0,1.0,408.0,292.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,5.545454545454546,4.6923076923076925
1691,61817.81864521794,57529.38135478205,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,427,299,1.0,1.0,427.0,299.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.1578947368421053,8.571428571428571
1751,61855.95796044817,57491.24203955183,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,441,304,1.0,1.0,441.0,304.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,4.285714285714286,12.0
1812,61883.26063946532,57463.939360534685,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,462,312,1.0,1.0,462.0,312.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,2.9047619047619047,7.625
1873,61918.92163525117,57428.278364748825,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,483,321,1.0,1.0,483.0,321.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,2.9047619047619047,6.777777777777778
1933,61946.62035097488,57400.579649025116,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,502,333,1.0,1.0,502.0,333.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.1578947368421053,5.0
1994,61949.86997113754,57397.33002886247,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,518,343,1.0,1.0,518.0,343.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.8125,6.1
2054,61952.95453371969,57394.24546628031,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,533,350,1.0,1.0,533.0,350.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,4.0,8.571428571428571
2114,61967.340081878676,57379.859918121314,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,547,363,1.0,1.0,547.0,363.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,4.285714285714286,4.615384615384615
2175,61949.159304558605,57398.0406954414,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,565,373,1.0,1.0,565.0,373.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.388888888888889,6.1
2235,61958.134210249926,57389.065789750064,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,581,380,1.0,1.0,581.0,380.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.75,8.571428571428571
2296,61974.212877416554,57372.98712258344,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,599,385,1.0,1.0,599.0,385.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.388888888888889,12.2
2356,62004.174045914806,57343.025954085184,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,620,396,1.0,1.0,620.0,396.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,2.857142857142857,5.454545454545454
2417,62014.94800404809,57332.251995951905,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,638,404,1.0,1.0,638.0,404.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.388888888888889,7.625
2477,62029.69251415131,57317.507485848684,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,652,413,1.0,1.0,652.0,413.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,4.285714285714286,6.666666666666667
2538,62029.13454059019,57318.065459409816,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,674,424,1.0,1.0,674.0,424.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,2.772727272727273,5.545454545454546
2598,62040.91934779406,57306.28065220593,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,693,434,1.0,1.0,693.0,434.0,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.1578947368421053,6.0
