scenario_id,outcome,econ_outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,econ_initial,econ_final,econ_delta,econ_switched,econ_outcome,econ_switch_time_s,econ_95pct_time_s,cascade_time_s,econ_lag_s,peak_price_gap_pct,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0013,v26_dominant,no_switch,0.4506,0.25,0.6999,0.16,0.2904,0.3209,30.0,0.4,0.49,0.34722222222222227,0.5012210820410434,0.33649289099526064,50.12,50.12,0.0,False,no_switch,None,None,None,None,0.0,3,0,13000,0.05,0.1,2,49.87789179589566,56.39999999999999,61539.60583903689,50.12210820410434,30.0,57807.59416096311,33,0.085,211,0.5,6,0.12,140,153126390699.19577,0,71,144544466989.91394,137131078.40267977,v26
sweep_0014,v26_dominant,partial_switch,0.7414,0.25,0.7198,0.16,0.2738,0.1727,30.0,0.4,0.49,0.0,0.7016741709688209,0.0011771630370806356,70.17,70.17,0.0,False,partial_switch,None,None,None,None,0.0,4,0,13000,0.05,0.1,2,29.832582903117906,86.4,62922.74631201051,70.16741709688209,0.0,56424.45368798949,8,0.085,1699,0.5,6,0.12,1697,93645254153.2667,0,2,197510459807.1489,0,v26
sweep_0015,v26_dominant,partial_switch,0.5802,0.25,0.6649,0.16,0.2956,0.174,30.0,0.4,0.49,0.0,0.6214887659734603,0.00850546780072904,62.15,62.15,-0.0,False,partial_switch,None,None,None,None,10.64,8,0,13000,0.05,0.1,2,37.85112340265398,86.4,63859.74576722259,62.148876597346025,0.0,55487.45423277742,50,0.085,823,0.5,6,0.12,816,120584977284.54292,8999192.481385665,7,172034412852.38776,0,v26
sweep_0016,v26_dominant,no_switch,0.3633,0.25,0.5158,0.16,0.3286,0.4213,30.0,0.4,0.49,0.0,0.0,0.004291845493562232,30.08,0.0,-30.08,False,no_switch,985.0,None,None,None,0.0,4,0,13000,0.05,0.1,2,100.0,86.4,71325.14793261868,0.0,0.0,48022.05206738132,12,0.085,699,0.5,6,0.12,696,355819649944.71515,0,3,0.0,0,v26
sweep_0017,v26_dominant,partial_switch,0.6597,0.25,0.777,0.16,0.2124,0.2239,30.0,0.4,0.49,0.0,0.6214887659734603,0.006230529595015576,62.15,62.15,-0.0,False,partial_switch,None,None,None,None,0.04,4,0,13000,0.05,0.1,2,37.85112340265398,86.4,63852.53753404251,62.148876597346025,0.0,55494.66246595751,16,0.085,642,0.5,6,0.12,638,120571366133.67099,0,4,172056761402.70398,0,v26
sweep_0018,v26_dominant,partial_switch,0.5631,0.25,0.7271,0.16,0.2668,0.268,30.0,0.4,0.49,0.34722222222222227,0.6214929353977099,0.22935779816513763,62.15,62.15,0.0,False,partial_switch,None,None,None,None,0.0,3,0,13000,0.05,0.1,2,37.850706460229006,56.39999999999999,60625.90815185086,62.14929353977099,30.0,58721.29184814915,12,0.085,218,0.5,6,0.12,168,114477330612.11618,0,50,182061889074.70905,74833705.23149902,v26
sweep_0019,v26_dominant,no_switch,0.4378,0.25,0.663,0.16,0.3697,0.3116,30.0,0.4,0.49,0.34722222222222227,0.5012210820410434,0.30687830687830686,50.12,50.12,0.0,False,no_switch,None,None,None,None,0.0,3,0,13000,0.05,0.1,2,49.87789179589566,56.39999999999999,61787.9316308921,50.12210820410434,30.0,57559.268369107915,12,0.085,189,0.5,6,0.12,131,153744289233.089,0,58,143923543048.2669,161501062.2707795,v26
sweep_0021,v27_dominant,full_switch,0.7091,0.25,0.607,0.16,0.2968,0.1637,30.0,0.4,0.49,1.0,1.0,0.9345794392523364,70.17,100.0,29.83,True,full_switch,333.0,1303.0,1303.0,-970.0,48.12,4,0,13000,0.05,0.1,2,0.0,0.0,48100.00000000001,100.0,86.4,71247.20000000001,28,0.085,107,0.5,6,0.12,7,0.0,0,100,355430791219.5361,0,v27
sweep_0022,v26_dominant,no_switch,0.4254,0.25,0.7838,0.16,0.3959,0.2706,30.0,0.4,0.49,0.34722222222222227,0.5012210820410434,0.35125448028673834,50.12,50.12,0.0,False,no_switch,None,None,None,None,0.0,3,0,13000,0.05,0.1,2,49.87789179589566,56.39999999999999,61452.87759401988,50.12210820410434,30.0,57894.32240598013,87,0.085,279,0.5,6,0.12,181,152910588486.1321,0,98,144761325832.2669,108405071.52940576,v26
sweep_0023,v26_dominant,partial_switch,0.6327,0.25,0.6514,0.16,0.3149,0.1622,30.0,0.4,0.49,0.0,0.6214929353977099,0.04126984126984127,62.15,62.15,0.0,False,partial_switch,None,None,None,None,2.63,8,0,13000,0.05,0.1,2,37.850706460229006,86.4,63587.18687312958,62.14929353977099,0.0,55760.01312687043,204,0.085,630,0.5,6,0.12,604,120068987604.06345,4728761.087469392,26,172880619707.08466,0,v26
