timestamps,v27_price,v26_price,v27_hashrate,v26_hashrate,v27_economic,v26_economic,v27_blocks,v26_blocks,v27_difficulty,v26_difficulty,v27_chainwork,v26_chainwork,v27_fee_rate,v26_fee_rate,v27_fee_revenue_btc,v26_fee_revenue_btc,v27_congestion,v26_congestion,v27_mempool_mb,v26_mempool_mb,v27_transactional,v26_transactional,v27_solo_hashrate,v26_solo_hashrate,v27_block_time_s,v26_block_time_s
604,60289.63081678409,59057.569183215914,50.5,35.9,56.737060138721,43.262939861279,117,142,1.0,1.0,117.0,142.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.007490040942405412,0.008033972119086167,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,6.1,4.6923076923076925
665,60872.933689632715,58474.26631036728,50.5,35.9,56.737060138721,43.262939861279,136,165,1.0,0.47058823529411764,136.0,153.88235294117644,0.0074912067330782095,0.008032332218557581,7.49120673307821e-05,8.032332218557582e-05,0.007490040942405412,0.003780692761922902,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,3.210526315789474,2.652173913043478
726,60998.34611504514,58348.85388495485,50.5,35.9,56.737060138721,43.262939861279,158,186,0.4090909090909091,0.47058823529411764,149.7272727272727,163.76470588235287,0.0074912067330782095,0.0037799210440270965,7.49120673307821e-05,3.7799210440270964e-05,0.0030641076582567594,0.003780692761922902,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,2.772727272727273,2.9047619047619047
786,61059.22450792805,58287.97549207196,50.5,35.9,56.737060138721,43.262939861279,193,209,0.4090909090909091,0.47058823529411764,164.04545454545442,174.58823529411754,0.003064584572622904,0.0037799210440270965,3.064584572622904e-05,3.7799210440270964e-05,0.0030641076582567594,0.003780692761922902,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,1.7142857142857142,2.608695652173913
846,61108.34419440816,58238.85580559184,50.5,35.9,56.737060138721,43.262939861279,230,231,0.4090909090909091,0.47058823529411764,179.18181818181796,184.9411764705881,0.003064584572622904,0.0037799210440270965,3.064584572622904e-05,3.7799210440270964e-05,0.0030641076582567594,0.003780692761922902,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,1.6216216216216217,2.727272727272727
906,61163.48259111699,58183.717408883014,50.5,35.9,56.737060138721,43.262939861279,267,255,0.4090909090909091,0.47058823529411764,194.3181818181815,196.23529411764687,0.003064584572622904,0.0037799210440270965,3.064584572622904e-05,3.7799210440270964e-05,0.0030641076582567594,0.003780692761922902,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,1.6216216216216217,2.5
966,61202.75269452001,58144.44730547998,50.5,35.9,56.737060138721,43.262939861279,304,275,0.5013539651837524,0.47058823529411764,210.93075435203036,205.6470588235292,0.003064584572622904,0.0037799210440270965,3.064584572622904e-05,3.7799210440270964e-05,0.003755161725863603,0.003780692761922902,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,1.6216216216216217,3.0
1027,61266.08490359507,58081.11509640494,50.5,35.9,56.737060138721,43.262939861279,334,310,0.5013539651837524,0.35759739251901285,225.97137330754254,219.63184851777095,0.0037557461996399846,0.0037799210440270965,3.755746199639985e-05,3.7799210440270964e-05,0.003755161725863603,0.0028729274813556614,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,2.033333333333333,1.7428571428571429
1087,61271.64065344306,58075.55934655695,50.5,35.9,56.737060138721,43.262939861279,361,333,0.5013539651837524,0.35759739251901285,239.5079303675035,227.8565885457082,0.0037557461996399846,0.002872341057202649,3.755746199639985e-05,2.8723410572026487e-05,0.003755161725863603,0.0028729274813556614,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,2.2222222222222223,2.608695652173913
1147,61310.171608581855,58037.02839141815,50.5,35.9,56.737060138721,43.262939861279,394,361,0.5013539651837524,0.35759739251901285,256.0526112185669,237.86931553624052,0.0037557461996399846,0.002872341057202649,3.755746199639985e-05,2.8723410572026487e-05,0.003755161725863603,0.0028729274813556614,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999,1.8181818181818181,2.142857142857143
