scenario_id,outcome,econ_outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,econ_initial,econ_final,econ_delta,econ_switched,econ_outcome,econ_switch_time_s,econ_95pct_time_s,cascade_time_s,econ_lag_s,peak_price_gap_pct,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0013,v26_dominant,no_switch,0.5,0.25,0.51,0.16,0.26,0.47,30.0,0.4,0.49,0.0,0.0,0.019629225736095966,50.12,0.0,-50.12,False,no_switch,2500.0,None,None,None,0.0,4,0,13000,0.05,0.1,2,100.0,86.4,71211.51095406362,0.0,0.0,48135.6890459364,54,0.085,917,0.5,6,0.12,899,355252749333.8894,5252137.532075211,18,0.0,0,v26
sweep_0014,v26_dominant,no_switch,0.5,0.25,0.51,0.16,0.26,0.52,30.0,0.4,0.49,0.34722222222222227,0.5012210820410434,0.379746835443038,50.12,50.12,0.0,False,no_switch,None,None,None,None,0.0,3,0,13000,0.05,0.1,2,49.87789179589566,56.39999999999999,61137.51742970867,50.12210820410434,30.0,58209.68257029134,339,0.085,553,0.5,6,0.12,343,152125891166.8547,0,210,145549865253.80536,85296586.27207686,v26
sweep_0015,contested,no_switch,0.5,0.25,0.51,0.16,0.26,0.58,30.0,0.4,0.49,0.40046296296296297,0.5012210820410434,0.37872340425531914,50.12,50.12,0.0,False,no_switch,None,None,None,None,0.0,2,0,13000,0.05,0.1,2,49.87789179589566,51.8,61024.4402239384,50.12210820410434,34.6,58322.75977606161,124,0.085,470,0.5,6,0.12,292,151844525952.4716,0,178,145832608112.66333,93540622.74477297,v26
sweep_0016,contested,no_switch,0.5,0.25,0.51,0.16,0.26,0.65,30.0,0.4,0.49,0.4409722222222222,0.5012210820410434,0.5071428571428571,50.12,50.12,0.0,False,no_switch,None,None,None,None,0.0,0,0,13000,0.05,0.1,2,49.87789179589566,48.3,59888.296371730656,50.12210820410434,38.1,59458.90362826935,0,0.085,280,0.5,6,0.12,138,149017507400.24527,0,142,148673468555.39273,77605051.54370196,v27
sweep_0017,contested,no_switch,0.5,0.25,0.51,0.16,0.26,0.75,30.0,0.4,0.49,0.4409722222222222,0.5012210820410434,0.43776824034334766,50.12,50.12,0.0,False,no_switch,None,None,None,None,3.3,0,0,13000,0.05,0.1,2,49.87789179589566,48.3,60430.06280498116,50.12210820410434,38.1,58917.13719501884,0,0.085,233,0.5,6,0.12,131,150365561834.3704,0,102,147318813661.62268,95073812.77126476,v26
sweep_0018,v27_dominant,full_switch,0.6,0.25,0.51,0.16,0.26,0.2,30.0,0.4,0.49,1.0,1.0,0.9960079840319361,62.15,100.0,37.85,True,full_switch,1036.0,1678.0,928.0,108.0,48.64,4,0,13000,0.05,0.1,2,0.0,0.0,48000.0,100.0,86.4,71347.20000000001,8,0.085,501,0.5,6,0.12,2,0.0,0,499,355929661057.5361,0,v27
sweep_0019,v26_dominant,partial_switch,0.6,0.25,0.51,0.16,0.26,0.3,30.0,0.4,0.49,0.34722222222222227,0.6214929353977099,0.305,62.15,62.15,0.0,False,partial_switch,None,None,None,None,0.04,3,0,13000,0.05,0.1,2,37.850706460229006,56.39999999999999,60442.012047954755,62.14929353977099,30.0,58905.18795204525,21,0.085,400,0.5,6,0.12,278,114130087400.00189,0,122,182632048058.18954,62428849.12685467,v26
sweep_0020,v27_dominant,full_switch,0.6,0.25,0.51,0.16,0.26,0.38,30.0,0.4,0.49,1.0,1.0,0.9027027027027027,62.15,100.0,37.85,True,full_switch,1613.0,2997.0,1993.0,-380.0,45.04,10,0,13000,0.05,0.1,2,0.0,0.0,48704.89510489511,100.0,86.4,70642.3048951049,124,0.085,185,0.5,6,0.12,18,0.0,0,167,352413151989.67584,5333692.955016661,v27
sweep_0021,contested,partial_switch,0.6,0.25,0.51,0.16,0.26,0.43,30.0,0.4,0.49,0.5844907407407407,0.6214929353977099,0.46320346320346323,62.15,62.15,0.0,False,partial_switch,None,None,None,None,5.7,5,0,13000,0.05,0.1,2,37.850706460229006,35.9,58020.12348490491,62.14929353977099,50.5,61327.07651509509,100,0.085,231,0.5,6,0.12,124,109556937962.90771,88454486.70241904,107,190140970172.12265,5578449.961723492,v26
sweep_0022,v27_dominant,full_switch,0.6,0.25,0.51,0.16,0.26,0.47,30.0,0.4,0.49,1.0,1.0,0.7279411764705882,62.15,100.0,37.85,True,full_switch,4976.0,7086.0,5037.0,-61.0,39.17,10,0,13000,0.05,0.1,2,0.0,0.0,49899.574468085106,100.0,86.4,69447.62553191489,457,0.085,272,0.5,6,0.12,74,0.0,0,198,346453256985.91046,29510595.57074003,v27
sweep_0023,v26_dominant,partial_switch,0.6,0.25,0.51,0.16,0.26,0.52,30.0,0.4,0.49,0.34722222222222227,0.6214929353977099,0.27165354330708663,62.15,62.15,0.0,False,partial_switch,None,None,None,None,0.0,3,0,13000,0.05,0.1,2,37.850706460229006,56.39999999999999,60742.06828038212,62.14929353977099,30.0,58605.131719617886,18,0.085,254,0.5,6,0.12,185,114696670855.3091,0,69,181701741472.87747,86467028.98265585,v26
sweep_0024,v27_dominant,full_switch,0.6,0.25,0.51,0.16,0.26,0.58,30.0,0.4,0.49,1.0,1.0,0.9977095739807604,62.15,100.0,37.85,True,full_switch,1293.0,2257.0,1448.0,-155.0,48.53,8,0,13000,0.05,0.1,2,0.0,0.0,48021.45585041541,100.0,86.4,71325.7441495846,56,0.085,4366,0.5,6,0.12,10,0.0,0,4356,355822624291.32715,4274275.032888783,v27
sweep_0025,v27_dominant,full_switch,0.6,0.25,0.51,0.16,0.26,0.65,30.0,0.4,0.49,1.0,1.0,0.9422442244224423,62.15,100.0,37.85,True,full_switch,1022.0,1740.0,1437.0,-415.0,46.54,4,0,13000,0.05,0.1,2,0.0,0.0,48408.51063829788,100.0,86.4,70938.68936170213,126,0.085,606,0.5,6,0.12,35,0.0,0,571,353891724698.04663,1439724.6003500372,v27
sweep_0026,v27_dominant,full_switch,0.6,0.25,0.51,0.16,0.26,0.75,30.0,0.4,0.49,1.0,1.0,0.861904761904762,62.15,100.0,37.85,True,full_switch,928.0,3005.0,1319.0,-391.0,43.58,4,0,13000,0.05,0.1,2,0.0,0.0,48996.92307692308,100.0,86.4,70350.27692307693,214,0.085,420,0.5,6,0.12,58,0.0,0,362,350956312518.70526,2148619.4389598668,v27
