timestamp,pool_id,chosen_fork,v27_profitability_usd,v26_profitability_usd,rational_choice,ideology_override,opportunity_cost_usd,cumulative_cost_usd,reason
1772227895.2539597,foundryusa,v27,60140278.45251572,36744429.40175878,v27,False,0,0.0,Ideology and profit aligned
1772227895.2539597,antpool,v27,43053193.01639745,26304584.08270199,v27,False,0,0.0,Forced switch: loss 38.9% exceeds tolerance 21.9%
1772227895.2539597,viabtc,v27,25474071.08866322,15564114.945557177,v27,False,0,0.0,Rational profit maximization
1772227895.2539597,f2pool,v27,25160956.957634874,15372808.879501164,v27,False,0,0.0,Rational profit maximization
1772227895.2539597,binancepool,v27,22454756.253747035,13719377.880017035,v27,False,0,0.0,Rational profit maximization
1772227895.2539597,marapool,v27,18451368.43559891,11273393.17830085,v27,False,0,0.0,Rational profit maximization
1772227895.2539597,sbicrypto,v27,10220939.848568123,6244776.584828473,v27,False,0,0.0,Rational profit maximization
1772227895.2539597,luxor,v27,8811926.25894057,5383899.287576407,v27,False,0,0.0,Rational profit maximization
1772227895.2539597,ocean,v27,3175871.900430357,1940390.0985681461,v27,False,0,0.0,Rational profit maximization
1772227895.2539597,braiinspool,v27,3064045.4250630913,1872066.5035481416,v27,False,0,0.0,Rational profit maximization
1772228495.4475818,foundryusa,v27,55643114.910544135,35286521.79588237,v27,False,0,0.0,Ideology and profit aligned
1772228495.4475818,antpool,v27,39833765.787578076,25260897.901477702,v27,False,0,0.0,Forced switch: loss 36.6% exceeds tolerance 21.9%
1772228495.4475818,viabtc,v27,23569173.62703971,14946578.031056158,v27,False,0,0.0,Rational profit maximization
1772228495.4475818,f2pool,v27,23279473.51222096,14762862.409954503,v27,False,0,0.0,Rational profit maximization
1772228495.4475818,binancepool,v27,20775636.805573188,13175034.541861616,v27,False,0,0.0,Rational profit maximization
1772228495.4475818,marapool,v27,17071613.908962034,10826099.1006333,v27,False,0,0.0,Rational profit maximization
1772228495.4475818,sbicrypto,v27,9456639.462297758,5997002.774532628,v27,False,0,0.0,Rational profit maximization
1772228495.4475818,luxor,v27,8152988.945613383,5170282.479575178,v27,False,0,0.0,Rational profit maximization
1772228495.4475818,ocean,v27,2938386.878875889,1863401.2997453678,v27,False,0,0.0,Rational profit maximization
1772228495.4475818,braiinspool,v27,2834922.5521549075,1797788.5779233482,v27,False,0,0.0,Rational profit maximization
1772229095.9540932,foundryusa,v27,48376172.961419605,34891441.8901364,v27,False,0,0.0,Ideology and profit aligned
1772229095.9540932,antpool,v27,34631510.95229927,24978068.29249259,v27,False,0,0.0,Forced switch: loss 27.9% exceeds tolerance 21.9%
1772229095.9540932,viabtc,v27,20491060.246581227,14779231.057220295,v27,False,0,0.0,Rational profit maximization
1772229095.9540932,f2pool,v27,20239194.71238269,14597572.378729433,v27,False,0,0.0,Rational profit maximization
1772229095.9540932,binancepool,v27,18062356.8810953,13027522.371772759,v27,False,0,0.0,Rational profit maximization
1772229095.9540932,marapool,v27,14842076.122413974,10704886.411068253,v27,False,0,0.0,Rational profit maximization
1772229095.9540932,sbicrypto,v27,8221610.652052347,5929858.290737201,v27,False,0,0.0,Rational profit maximization
1772229095.9540932,luxor,v27,7088215.748158915,5112394.237528354,v27,False,0,0.0,Rational profit maximization
1772229095.9540932,ocean,v27,2554636.132585193,1842538.02469296,v27,False,0,0.0,Rational profit maximization
1772229095.9540932,braiinspool,v27,2464684.1560857147,1777659.92523194,v27,False,0,0.0,Rational profit maximization
1772229696.492072,foundryusa,v27,54552463.76530812,34705589.7237759,v27,False,0,0.0,Ideology and profit aligned
1772229696.492072,antpool,v27,39052990.98111496,24845020.534871176,v27,False,0,0.0,Forced switch: loss 36.4% exceeds tolerance 21.9%
1772229696.492072,viabtc,v27,23107198.299994774,14700508.254139364,v27,False,0,0.0,Rational profit maximization
1772229696.492072,f2pool,v27,22823176.547404844,14519817.195703939,v27,False,0,0.0,Rational profit maximization
1772229696.492072,binancepool,v27,20368417.11430619,12958130.190654889,v27,False,0,0.0,Rational profit maximization
1772229696.492072,marapool,v27,16736996.134763554,10647865.94351622,v27,False,0,0.0,Rational profit maximization
1772229696.492072,sbicrypto,v27,9271281.495256903,5898272.407499288,v27,False,0,0.0,Rational profit maximization
1772229696.492072,luxor,v27,7993183.608602229,5085162.644539867,v27,False,0,0.0,Rational profit maximization
1772229696.492072,ocean,v27,2880792.061983545,1832723.5927021857,v27,False,0,0.0,Rational profit maximization
1772229696.492072,braiinspool,v27,2779355.7217728565,1768191.0718323905,v27,False,0,0.0,Rational profit maximization
