scenario_id,outcome,econ_outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,econ_initial,econ_final,econ_delta,econ_switched,econ_outcome,econ_switch_time_s,econ_95pct_time_s,cascade_time_s,econ_lag_s,peak_price_gap_pct,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0000,v26_dominant,no_switch,0.78,0.5,0.51,0.16,0.26,0.2,30.0,0.4,0.49,0.0,0.5673664319629602,0.03141444745654601,56.74,56.74,-0.0,False,no_switch,None,None,None,None,2.21,8,0,13000,0.05,0.1,2,43.26335680370397,86.4,63892.24340596594,56.73664319629601,0.0,55454.95659403406,1126,0.085,6271,0.5,6,0.12,6074,137897247592.79388,4570017.084957288,197,156960818242.8859,0,v26
sweep_0001,v27_dominant,full_switch,0.78,0.5,0.51,0.16,0.26,0.3,30.0,0.4,0.49,1.0,1.0,0.8766023166023166,56.74,100.0,43.26,True,full_switch,7265.0,7265.0,4241.0,3024.0,40.45,10,0,13000,0.05,0.1,2,0.0,0.0,49634.09075346713,100.0,86.4,69713.10924653288,4573,0.085,6475,0.5,6,0.12,799,0.0,0,5676,347777675162.9416,38355254.322185785,v27
sweep_0002,v27_dominant,full_switch,0.78,0.5,0.51,0.16,0.26,0.4,30.0,0.4,0.49,1.0,1.0,0.8766023166023166,56.74,100.0,43.26,True,full_switch,7265.0,7265.0,4240.0,3025.0,40.45,10,0,13000,0.05,0.1,2,0.0,0.0,49634.60239683104,100.0,86.4,69712.59760316898,4573,0.085,6475,0.5,6,0.12,799,0.0,0,5676,347775122728.52094,38307674.74198564,v27
sweep_0003,v27_dominant,full_switch,0.78,0.5,0.51,0.16,0.26,0.5,30.0,0.4,0.49,1.0,1.0,0.8765832561013284,56.74,100.0,43.26,True,full_switch,7265.0,7265.0,4239.0,3026.0,40.46,10,0,13000,0.05,0.1,2,0.0,0.0,49633.37217681983,100.0,86.4,69713.82782318018,4573,0.085,6474,0.5,6,0.12,799,0.0,0,5675,347781259925.0979,38307674.74198564,v27
