scenario_id,outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0000,v26_dominant,0.35,0.25,0.51,0.16,0.26,0.35,30.0,0.4,0.49,0.0,0.56737060138721,0.3377814845704754,8,0,1800,0.17,0.14,2,43.262939861279,86.4,62054.46503666968,56.737060138721,0.0,57292.734963330324,1840,0.085,1199,0.5,6,0.12,794,133929519538.23732,690692.7354720617,405,162163694583.79666,0,v26
sweep_0001,v26_dominant,0.5,0.25,0.51,0.16,0.26,0.35,30.0,0.4,0.49,0.0,0.56737060138721,0.3386155129274395,8,0,1800,0.17,0.14,2,43.262939861279,86.4,62061.88108797007,56.737060138721,0.0,57285.318912029936,1843,0.085,1199,0.5,6,0.12,793,133945525287.17006,862629.211151239,406,162142703889.62115,0,v26
sweep_0002,v26_dominant,0.6,0.25,0.51,0.16,0.26,0.35,30.0,0.4,0.49,0.0,0.56737060138721,0.3369384359400998,8,0,1800,0.17,0.14,2,43.262939861279,86.4,62056.54137082189,56.737060138721,0.0,57290.65862917811,1840,0.085,1202,0.5,6,0.12,797,133934000802.15994,690692.7354720617,405,162157817642.89783,0,v26
sweep_0003,v26_dominant,0.7,0.25,0.51,0.16,0.26,0.35,30.0,0.4,0.49,0.0,0.56737060138721,0.34782608695652173,8,0,1800,0.17,0.14,2,43.262939861279,86.4,61987.30848386528,56.737060138721,0.0,57359.891516134725,1900,0.085,1219,0.5,6,0.12,795,133784578399.10056,690692.7354720617,424,162353777230.8416,0,v26
sweep_0004,v27_dominant,0.82,0.25,0.51,0.16,0.26,0.35,30.0,0.4,0.49,1.0,1.0,0.8480603448275862,4,0,1800,0.17,0.14,2,0.0,0.0,49396.697125970895,100.0,86.4,69950.5028740291,560,0.085,928,0.5,6,0.12,141,0.0,0,787,348961960367.8543,0,v27
