timestamp,pool_id,chosen_fork,v27_profitability_usd,v26_profitability_usd,rational_choice,ideology_override,opportunity_cost_usd,cumulative_cost_usd,reason
1774489031.3042285,pool-foundryusa,v26,49699438.58650449,43704415.95849104,v27,True,5995022.628013447,5995022.628013447,Ideology: supporting v26 (loss 12.1% < tolerance 13.3%)
1774489031.3042285,pool-marapool,v26,7620580.583264021,6701343.78030196,v27,True,919236.802962061,919236.802962061,Ideology: supporting v26 (loss 12.1% < tolerance 13.3%)
1774489031.3042285,pool-luxor,v26,3810290.2916320106,3350671.89015098,v27,True,459618.4014810305,459618.4014810305,Ideology: supporting v26 (loss 12.1% < tolerance 13.3%)
1774489031.3042285,pool-ocean,v26,1987977.54346018,1748176.6383396424,v27,True,239800.90512053762,239800.90512053762,Ideology: supporting v26 (loss 12.1% < tolerance 13.3%)
1774489031.3042285,pool-antpool,v26,27997350.40373086,24620154.323283292,v27,True,3377196.0804475695,3377196.0804475695,Ideology: supporting v26 (loss 12.1% < tolerance 13.3%)
1774489031.3042285,pool-f2pool,v26,18057462.686429963,15879271.131585076,v27,True,2178191.554844886,2178191.554844886,Ideology: supporting v26 (loss 12.1% < tolerance 13.3%)
1774489031.3042285,pool-viabtc,v27,18554457.072295006,16316315.29116999,v27,False,0,0.0,Rational profit maximization
1774489031.3042285,pool-spiderpool,v27,15406825.961816393,13548368.947132226,v27,False,0,0.0,Rational profit maximization
1774489631.9495232,pool-foundryusa,v26,47628548.9038509,45778794.072390094,v27,True,1849754.8314608037,7844777.459474251,Ideology: supporting v26 (loss 3.9% < tolerance 13.3%)
1774489631.9495232,pool-marapool,v26,7303044.165257137,7019415.091099814,v27,True,283629.0741573237,1202865.8771193847,Ideology: supporting v26 (loss 3.9% < tolerance 13.3%)
1774489631.9495232,pool-luxor,v26,3651522.0826285686,3509707.545549907,v27,True,141814.53707866184,601432.9385596924,Ideology: supporting v26 (loss 3.9% < tolerance 13.3%)
1774489631.9495232,pool-ocean,v26,1905141.9561540363,1831151.7628956041,v27,True,73990.1932584322,313791.0983789698,Ideology: supporting v26 (loss 3.9% < tolerance 13.3%)
1774489631.9495232,pool-antpool,v26,26830749.215836003,25788720.66077975,v27,True,1042028.5550562516,4419224.635503821,Ideology: supporting v26 (loss 3.9% < tolerance 13.3%)
1774489631.9495232,pool-f2pool,v26,17305039.43506582,16632961.846301734,v27,True,672077.5887640864,2850269.1436089724,Ideology: supporting v26 (loss 3.9% < tolerance 13.3%)
1774489631.9495232,pool-viabtc,v27,17781324.92410433,17090749.787025634,v27,False,0,0.0,Rational profit maximization
1774489631.9495232,pool-spiderpool,v27,14764850.160193782,14191426.162440933,v27,False,0,0.0,Rational profit maximization
1774490274.580014,pool-foundryusa,v26,46901150.46021673,46506138.87664938,v27,True,395011.5835673511,8239789.043041602,Ideology: supporting v26 (loss 0.8% < tolerance 13.3%)
1774490274.580014,pool-marapool,v26,7191509.737233233,7130941.29441957,v27,True,60568.44281366281,1263434.3199330475,Ideology: supporting v26 (loss 0.8% < tolerance 13.3%)
1774490274.580014,pool-luxor,v26,3595754.8686166164,3565470.647209785,v27,True,30284.221406831406,631717.1599665238,Ideology: supporting v26 (loss 0.8% < tolerance 13.3%)
1774490274.580014,pool-ocean,v26,1876046.0184086696,1860245.5550659755,v27,True,15800.4633426941,329591.5617216639,Ideology: supporting v26 (loss 0.8% < tolerance 13.3%)
1774490274.580014,pool-antpool,v26,26420981.42592209,26198458.233845815,v27,True,222523.19207627326,4641747.827580094,Ideology: supporting v26 (loss 0.8% < tolerance 13.3%)
1774490274.580014,pool-f2pool,v26,17040751.33387874,16897230.458515942,v27,True,143520.87536279857,2993790.018971771,Ideology: supporting v26 (loss 0.8% < tolerance 13.3%)
1774490274.580014,pool-viabtc,v27,17509762.83848091,17362291.84728243,v27,False,0,0.0,Rational profit maximization
