scenario_id,outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0000,v27_dominant,0.35,0.5,0.51,0.16,0.26,0.35,30.0,0.4,0.49,1.0,0.56737060138721,0.77314134587129,10,0,13000,0.17,0.14,2,43.262939861279,0.0,55206.5113131554,56.737060138721,86.4,64140.6886868446,8328,0.085,6806,0.5,6,0.12,1544,119149871506.9734,0,5262,181546422199.3434,76309278.78785689,v27
sweep_0001,v27_dominant,0.5,0.5,0.51,0.16,0.26,0.35,30.0,0.4,0.49,1.0,0.56737060138721,0.7733548766157462,10,0,13000,0.17,0.14,2,43.262939861279,0.0,55202.90169367246,56.737060138721,86.4,64144.298306327546,8323,0.085,6808,0.5,6,0.12,1543,119142081018.36342,0,5265,181556639013.6004,76302466.26717412,v27
sweep_0002,v27_dominant,0.6,0.5,0.51,0.16,0.26,0.35,30.0,0.4,0.49,1.0,0.56737060138721,0.7733548766157462,10,0,13000,0.17,0.14,2,43.262939861279,0.0,55204.93068780706,56.737060138721,86.4,64142.26931219294,8323,0.085,6808,0.5,6,0.12,1543,119146460110.3342,0,5265,181550896065.81885,76335334.73294254,v27
sweep_0003,v27_dominant,0.7,0.5,0.51,0.16,0.26,0.35,30.0,0.4,0.49,1.0,0.56737060138721,0.7733215807257235,10,0,13000,0.17,0.14,2,43.262939861279,0.0,55206.74577938705,56.737060138721,86.4,64140.45422061296,8323,0.085,6807,0.5,6,0.12,1543,119150377545.49512,0,5264,181545758556.55515,76301366.69096544,v27
sweep_0004,v27_dominant,0.82,0.5,0.51,0.16,0.26,0.35,30.0,0.4,0.49,1.0,1.0,0.9757908327953518,4,0,13000,0.17,0.14,2,0.0,0.0,48200.28524564296,100.0,86.4,71146.91475435706,564,0.085,6196,0.5,6,0.12,150,0.0,0,6046,354930498377.05914,0,v27
