sweep_name,economic_split,pool_committed_split,pool_ideology_strength,pool_max_loss_pct,outcome,total_reorgs,reorg_mass,cascade_time_s,econ_lag_s,duration,scenario_id,contentiousness,sp_pools,sp_economic,z_joint,surprise
lhs_2016_full_phase3_merged,0.3855,0.1889,0.594,0.1892,v26_dominant,4,88,,,13000,sweep_0040,0.029828343313373255,0.0,0.0,0.028592817963285118,0.00038123757284380086
lhs_2016_full_phase3_merged,0.3297,0.1926,0.5313,0.2852,v26_dominant,4,32,,,13000,sweep_0042,0.027816367265469065,0.0,0.0,0.02666418034905925,8.888060116352993e-05
lhs_2016_full_phase3_merged,0.5402,0.2543,0.6257,0.3446,v26_dominant,3,15,,,13000,sweep_0043,0.020538922155688623,0.22464567250745415,0.007805283960890371,0.2521391321135669,0.010085565284542686
lhs_2016_full_phase3_merged,0.5065,0.4036,0.7538,0.3658,v26_dominant,3,21,,,13000,sweep_0044,0.02075449101796407,0.09557652248498957,0.0020733652312599537,0.11754470310585328,0.017239889788858487
lhs_2016_full_phase3_merged,0.4219,0.3917,0.4629,0.2167,v26_dominant,4,20,,,13000,sweep_0045,0.027385229540918165,0.05636564146550668,0.0,0.08261654232580325,0.01845102778609606
lhs_2016_full_phase3_merged,0.7719,0.2023,0.4389,0.208,v26_dominant,4,8,,,13000,sweep_0046,0.02695409181636727,0.2867295674549687,0.23614728520906975,0.5487144740355723,0.08596526759890635
lhs_2016_full_phase3_merged,0.4199,0.1555,0.7496,0.2488,v26_dominant,4,164,,,13000,sweep_0049,0.03255888223552894,0.3210390883470163,0.0,0.3522493430724651,0.051663236983961566
lhs_2016_full_phase3_merged,0.3669,0.2009,0.5085,0.2331,v26_dominant,4,28,,,13000,sweep_0051,0.027672654690618765,0.0,0.0,0.026526420519471686,0.0002652642051947171
lhs_2016_full_phase3_merged,0.3218,0.5025,0.4915,0.2345,v26_dominant,4,8,,,13000,sweep_0052,0.02695409181636727,0.11028060286729564,0.0,0.13611822423882952,0.04128919468577829
lhs_2016_full_phase3_merged,0.376,0.1876,0.6932,0.2054,v26_dominant,4,92,,,13000,sweep_0053,0.029972055888223555,0.0,0.0,0.02873057779287268,0.0001915371852858191
lhs_2016_full_phase3_merged,0.4176,0.4189,0.6189,0.3145,v26_dominant,4,15,,,13000,sweep_0054,0.02720558882235529,0.031858840828329855,0.0,0.057937541901641965,0.0007725005586885581
lhs_2016_full_phase3_merged,0.444,0.3521,0.7781,0.2803,v26_dominant,3,15,,,13000,sweep_0055,0.020538922155688623,0.05907889439319408,0.0,0.0787670700384165,0.008279294250704672
lhs_2016_full_phase3_merged,0.4124,0.4184,0.7565,0.3479,v26_dominant,3,21,,,13000,sweep_0056,0.02075449101796407,0.029408160764612182,0.0,0.049302976154215944,0.006738073407742848
lhs_2016_full_phase3_merged,0.3622,0.2207,0.4434,0.309,v26_dominant,4,92,,,13000,sweep_0057,0.029972055888223555,0.017154760446023765,0.0,0.04588533823889644,0.0018354135295558594
lhs_2016_full_phase3_merged,0.4494,0.2093,0.6347,0.3352,v26_dominant,4,20,,,13000,sweep_0061,0.027385229540918165,0.0,0.0,0.02625090086029656,0.0
lhs_2016_full_phase3_merged,0.6324,0.1654,0.6775,0.2893,v26_dominant,8,52,,,13000,sweep_0062,0.055201596806387226,0.3676020095576522,0.003672422162124671,0.42418951292913265,0.0325211959912335
lhs_2016_full_phase3_merged,0.4728,0.3753,0.6695,0.2509,v26_dominant,4,32,,,13000,sweep_0063,0.027816367265469065,0.009802720254870737,0.0,0.036466900603929986,0.0036061712819441885
lhs_2016_full_phase3_merged,0.433,0.1775,0.5069,0.2635,v26_dominant,4,40,,,13000,sweep_0065,0.02810379241516966,0.0,0.0,0.026939700008234372,8.979900002744698e-05
lhs_2016_full_phase3_merged,0.5345,0.4785,0.4998,0.3136,v26_dominant,4,78,,,13000,sweep_0069,0.029469061876247506,0.09312584242127188,0.06315789473684205,0.18453215554743016,0.07442796940413016
lhs_2016_full_phase3_merged,0.6095,0.3491,0.5922,0.3265,v26_dominant,3,9,,,13000,sweep_0071,0.020323353293413175,0.07176991615173206,0.19611152386896102,0.28736297592153415,0.07140741885796219
lhs_2016_full_phase3_merged,0.3337,0.3598,0.7596,0.2985,v26_dominant,4,40,,,13000,sweep_0075,0.02810379241516966,0.08168933545725604,0.0,0.10862903546549041,0.009535215335304154
lhs_2016_full_phase3_merged,0.3562,0.1666,0.7312,0.3223,v26_dominant,4,16,,,13000,sweep_0076,0.027241516966067865,0.1053792427398603,0.0,0.1314923837705693,0.002191539729509495
lhs_2016_full_phase3_merged,0.5487,0.1756,0.722,0.2524,v26_dominant,4,72,,,13000,sweep_0077,0.029253493013972058,0.014704080382306087,0.004052423548991052,0.046798282576232,0.0
lhs_2016_full_phase3_merged,0.6246,0.1958,0.6252,0.3197,v26_dominant,8,54,,,13000,sweep_0080,0.05527345309381238,0.0,0.031104639068025804,0.0840886001921754,0.0014014766698695943
lhs_2016_full_phase3_merged,0.4006,0.3555,0.5987,0.2977,v26_dominant,4,4,,,13000,sweep_0081,0.02681037924151697,0.17738839194543152,0.0,0.20308825348737783,0.012523775631721629
lhs_2016_full_phase3_merged,0.38,0.2245,0.5951,0.2437,v26_dominant,4,28,,,13000,sweep_0082,0.027672654690618765,0.009802720254870724,0.0,0.03632914077434241,0.0
lhs_2016_full_phase3_merged,0.5022,0.4566,0.6163,0.3112,v26_dominant,3,54,,,13000,sweep_0083,0.021940119760479042,0.014704080382306091,0.0017696414950419367,0.03750505586104918,0.0020002696459226234
lhs_2016_full_phase3_merged,0.3901,0.1913,0.68,0.2776,v26_dominant,8,32,,,13000,sweep_0084,0.05448303393213573,0.0,0.0,0.052226282061417995,0.0
lhs_2016_full_phase3_merged,0.4631,0.4501,0.6943,0.3023,v26_dominant,3,36,,,13000,sweep_0085,0.021293413173652694,0.022056120573459122,0.0,0.042467535324016245,0.004105195081321571
lhs_2016_full_phase3_merged,0.5083,0.2885,0.5792,0.2197,v26_dominant,4,88,,,13000,sweep_0086,0.029828343313373255,0.09802720254870725,0.0044509164875297475,0.13107093699952213,0.03724599126403087
lhs_2016_full_phase3_merged,0.3181,0.4893,0.7523,0.1901,v26_dominant,4,100,,,13000,sweep_0088,0.030259481037924155,0.05636564146550666,0.0,0.08537173891755447,0.030164681084202574
lhs_2016_full_phase3_merged,0.2867,0.2812,0.5329,0.2459,v26_dominant,4,60,,,13000,sweep_0091,0.028822355289421158,0.17369194951599065,0.0,0.20132044867216284,0.049837995515730975
lhs_2016_full_phase3_merged,0.736,0.22,0.7234,0.3438,v26_dominant,4,8,,,13000,sweep_0093,0.02695409181636727,0.002450680063717687,0.11128215796408013,0.1395704593993317,0.010700401887282095
lhs_2016_full_phase3_merged,0.5097,0.1815,0.5518,0.2999,v26_dominant,4,24,,,13000,sweep_0094,0.027528942115768465,0.0024506800637176815,0.0016143124609943901,0.030453653214596196,0.0007105852416739107
lhs_2016_full_phase3_merged,0.6891,0.4331,0.543,0.362,v26_dominant,3,12,,,13000,sweep_0095,0.020431137724550897,0.16909692439652,0.07867692947784477,0.2673587096473965,0.041886197844758805
lhs_2016_full_phase3_merged,0.5221,0.2002,0.6362,0.2673,v26_dominant,4,32,,,13000,sweep_0096,0.027816367265469065,0.0,0.0006129949379377299,0.02727717528699698,0.0
lhs_2016_full_phase3_merged,0.4703,0.5156,0.462,0.3118,v26_dominant,4,21,,,13000,sweep_0098,0.02742115768463074,0.12008332312216638,0.0,0.14636866393985984,0.044886390274890345
lhs_2016_full_phase3_merged,0.4625,0.3853,0.7118,0.2099,v26_dominant,3,156,,,13000,sweep_0099,0.025604790419161676,0.024506800637176807,0.0,0.049051010275360796,0.007848161644057728
lhs_2016_full_phase3_merged,0.3412,0.4459,0.4707,0.3431,v26_dominant,4,52,,,13000,sweep_0100,0.02853493013972056,0.03430952089204753,0.0,0.06166250038904459,0.010482625066137582
lhs_2016_full_phase3_merged,0.5843,0.3468,0.7919,0.3669,v26_dominant,3,27,,,13000,sweep_0102,0.020970059880239523,0.03676020095576521,0.17069273975452473,0.22755439584427506,0.07130037736453952
lhs_2016_full_phase3_merged,0.7312,0.2062,0.7185,0.3648,v26_dominant,8,40,,,13000,sweep_0104,0.05477045908183633,0.0,0.10901879203938698,0.1615205937599801,0.005384019791999335
lhs_2016_full_phase3_merged,0.5456,0.2116,0.7145,0.1788,v26_dominant,4,12,,,13000,sweep_0106,0.027097804391217565,0.0,0.0012648221343873512,0.027240203335508785,0.0002724020333550881
lhs_2016_full_phase3_merged,0.4531,0.4925,0.7733,0.3107,v26_dominant,4,12,,,13000,sweep_0107,0.027097804391217565,0.031858840828329946,0.0,0.057834222029451376,0.008289571824221362
lhs_2016_full_phase3_merged,0.6408,0.3665,0.4373,0.3209,v26_dominant,3,39,,,13000,sweep_0108,0.02140119760479042,0.060123350896540494,0.009372997711670493,0.09001108323095877,0.05310653910626567
lhs_2016_full_phase3_merged,0.5566,0.4007,0.6428,0.2242,v26_dominant,4,44,,,13000,sweep_0110,0.02824750499001996,0.007352040191153051,0.14443381180223278,0.17886331183120774,0.06617942537754687
lhs_2016_full_phase3_merged,0.6822,0.514,0.4829,0.2451,v26_dominant,3,3,,,13000,sweep_0113,0.020107784431137726,0.10537924273986028,0.2425795714582899,0.3672337103546099,0.22034022621276592
lhs_2016_full_phase3_merged,0.6079,0.4131,0.6752,0.1658,v26_dominant,4,4,,,13000,sweep_0115,0.02681037924151697,0.031858840828329855,0.0658428680396644,0.12340157040994057,0.08144503647056078
lhs_2016_full_phase3_merged,0.396,0.2628,0.7579,0.3892,v26_dominant,7,40,,,13000,sweep_0116,0.04810379241516966,0.009802720254870726,0.0,0.055913996547374153,0.003168459804351201
lhs_2016_full_phase3_merged,0.7607,0.2475,0.5817,0.1956,v26_dominant,8,32,,,13000,sweep_0117,0.05448303393213573,0.8013723808356819,0.4835781152485952,1.337176778145695,0.606186806092715
lhs_2016_full_phase3_merged,0.3495,0.308,0.6409,0.3061,v26_dominant,4,96,,,13000,sweep_0118,0.030115768463073855,0.01470408038230608,0.0,0.04357241800476633,0.001404000135709139
lhs_2016_full_phase3_merged,0.3867,0.394,0.7026,0.2413,v26_dominant,4,16,,,13000,sweep_0119,0.027241516966067865,0.12253400318588405,0.0,0.14864714421659303,0.03617080509270432
lhs_2016_full_phase3_merged,0.6358,0.5223,0.4603,0.1863,v26_dominant,4,21,,,13000,sweep_0121,0.02742115768463074,0.4484744516603358,0.01883364537826774,0.493593437856297,0.2336342272519806
lhs_2016_full_phase3_merged,0.568,0.375,0.6286,0.2629,v26_dominant,3,24,,,13000,sweep_0122,0.020862275449101797,0.001225340031858869,0.4004271548436305,0.4216506301372838,0.1314144463927868
lhs_2016_full_phase3_merged,0.5551,0.159,0.7607,0.3414,v26_dominant,4,100,,,13000,sweep_0124,0.030259481037924155,0.3430952089204754,0.009169960474308314,0.3812712668468315,0.053377977358556414
lhs_2016_full_phase3_merged,0.5181,0.5207,0.5763,0.3998,v26_dominant,3,66,,,13000,sweep_0125,0.022371257485029942,0.35044724911162844,0.01807364260453506,0.3899655051886273,0.08189275608961172
lhs_2016_full_phase3_merged,0.6801,0.1834,0.5998,0.3309,v26_dominant,4,12,,,13000,sweep_0127,0.027097804391217565,0.012253400318588408,0.06494140489563832,0.10317018641534816,0.0030951055924604474
lhs_2016_full_phase3_merged,0.285,0.3263,0.6274,0.3629,v26_dominant,4,20,,,13000,sweep_0128,0.027385229540918165,0.1053792427398603,0.0,0.13163014360015685,0.030274933028036074
lhs_2016_full_phase3_merged,0.3942,0.2372,0.7802,0.1836,v26_dominant,4,28,,,13000,sweep_0131,0.027672654690618765,0.009802720254870724,0.0,0.03632914077434241,0.0008476799514013224
lhs_2016_full_phase3_merged,0.5157,0.3603,0.7696,0.2468,v26_dominant,3,30,,,13000,sweep_0132,0.021077844311377245,0.08833340140777952,0.0011128832181463782,0.10965105963210169,0.009787372359754262
lhs_2016_full_phase3_merged,0.5375,0.1819,0.5548,0.3074,v26_dominant,4,20,,,13000,sweep_0133,0.027385229540918165,0.004901360127435359,0.002080299563137093,0.03323256055086901,0.001772403229379681
lhs_2016_full_phase3_merged,0.5619,0.3376,0.585,0.27,v26_dominant,4,16,,,13000,sweep_0134,0.027241516966067865,0.08465057386758162,0.14182337926502675,0.25258709416331737,0.09707563519729082
lhs_2016_full_phase3_merged,0.3522,0.2103,0.6323,0.2645,v26_dominant,4,20,,,13000,sweep_0139,0.027385229540918165,0.0024506800637176815,0.0,0.02870158092401424,0.0004783596820669055
lhs_2016_full_phase3_merged,0.3774,0.3683,0.4881,0.3173,v26_dominant,4,132,,,13000,sweep_0141,0.03140918163672655,0.09627088183637625,0.0,0.12637905792512455,0.01779838399112171
lhs_2016_full_phase3_merged,0.2806,0.1712,0.5891,0.2884,v26_dominant,4,36,,,13000,sweep_0143,0.02796007984031936,0.16174488420536698,0.0,0.1885468243840138,0.0012569788292267666
lhs_2016_full_phase3_merged,0.3107,0.319,0.6122,0.3489,v26_dominant,4,108,,,13000,sweep_0144,0.03054690618762475,0.04860515459706737,0.0,0.0778867717082903,0.013759996335131284
lhs_2016_full_phase3_merged,0.4103,0.344,0.7715,0.2463,v26_dominant,7,41,,,13000,sweep_0145,0.048139720558882236,0.004819670791978113,0.0,0.05096538704187844,0.003646856583885526
lhs_2016_full_phase3_merged,0.5654,0.2722,0.6726,0.3077,v26_dominant,3,9,,,13000,sweep_0146,0.020323353293413175,0.107829922803578,0.25033492822966513,0.3776463869340842,0.0654587070685746
lhs_2016_full_phase3_merged,0.3594,0.3572,0.6372,0.3332,v26_dominant,4,48,,,13000,sweep_0147,0.02839121756487026,0.16272515623085398,0.0,0.18994037589826349,0.008863884208585623
lhs_2016_full_phase3_merged,0.6114,0.2139,0.6487,0.3683,v26_dominant,8,102,,,13000,sweep_0149,0.056998003992015975,0.017154760446023765,0.08342833368004994,0.15522017320527404,0.005174005773509133
lhs_2016_full_phase3_merged,0.4072,0.2994,0.6057,0.2038,v26_dominant,3,276,,,13000,sweep_0150,0.02991616766467066,0.06126700159294204,0.0,0.08994400611875289,0.01499066768645881
lhs_2016_full_phase3_merged,0.4949,0.195,0.703,0.3303,v26_dominant,4,24,,,13000,sweep_0151,0.027528942115768465,0.0,0.0,0.026388660689884123,0.0007036976183969086
lhs_2016_full_phase3_merged,0.3206,0.5102,0.5775,0.3944,v26_dominant,4,71,,,13000,sweep_0152,0.029217564870259484,0.041661561083200585,0.0,0.06966889977073856,0.008360267972488627
lhs_2016_full_phase3_merged,0.6912,0.4304,0.5414,0.3916,v26_dominant,4,36,,,13000,sweep_0153,0.02796007984031936,0.17399828452395538,0.00530337701962415,0.20610360172222636,0.028167492235370947
lhs_2016_full_phase3_merged,0.6169,0.4963,0.5408,0.3707,v26_dominant,3,18,,,13000,sweep_0154,0.02064670658682635,0.11273128293101364,0.15888218570140764,0.2914049641498344,0.12433278470392937
lhs_2016_full_phase3_merged,0.3187,0.4416,0.7508,0.3686,v26_dominant,4,60,,,13000,sweep_0156,0.028822355289421158,0.09067516235755417,0.0,0.11830366151372634,0.01813989476543804
lhs_2016_full_phase3_merged,0.3385,0.4669,0.7135,0.332,v26_dominant,4,16,,,13000,sweep_0160,0.027241516966067865,0.08577380223011884,0.0,0.11188694326082783,0.013426433191299339
lhs_2016_full_phase3_merged,0.3685,0.4024,0.621,0.2816,v26_dominant,4,128,,,13000,sweep_0162,0.03126546906187625,0.009802720254870726,0.0,0.03977313651403147,0.0037121594079762726
lhs_2016_full_phase3_merged,0.6384,0.4606,0.7102,0.2142,v26_dominant,3,15,,,13000,sweep_0163,0.020538922155688623,0.019605440509741414,0.13819846057832325,0.1774920767332871,0.0822379955530897
lhs_2016_full_phase3_merged,0.4864,0.3615,0.5569,0.1876,v26_dominant,4,42,,,13000,sweep_0164,0.028175648702594813,0.3856553526937059,0.0,0.412663932616734,0.13961796386866168
lhs_2016_full_phase3_merged,0.5053,0.5214,0.7071,0.2749,v26_dominant,3,21,,,13000,sweep_0165,0.02075449101796407,0.50729077318956,0.0013230705221551843,0.528508659101319,0.11803360053262793
lhs_2016_full_phase3_merged,0.3815,0.4549,0.6229,0.2349,v26_dominant,3,6,,,13000,sweep_0166,0.02021556886227545,0.004901360127435363,0.0,0.024279576156085766,0.002589821456649149
lhs_2016_full_phase3_merged,0.6743,0.2427,0.6377,0.239,v26_dominant,4,44,,,13000,sweep_0167,0.02824750499001996,0.3749540497488058,0.014503848554191815,0.41653535814081954,0.026380572682251913
lhs_2016_full_phase3_merged,0.5256,0.3784,0.6678,0.3186,v26_dominant,3,12,,,13000,sweep_0169,0.020431137724550897,0.03185884082832987,0.004260453505304757,0.05570415010666638,0.006127456511733301
lhs_2016_full_phase3_merged,0.5424,0.3845,0.6308,0.1933,v26_dominant,4,8,,,13000,sweep_0170,0.02695409181636727,0.04656292121063594,0.09408501490881349,0.16648555749098332,0.03718177450631962
lhs_2016_full_phase3_merged,0.4916,0.5055,0.7744,0.3188,v26_dominant,3,27,,,13000,sweep_0173,0.020970059880239523,0.0759710819752481,0.0,0.0960725371092332,0.014090638776020875
lhs_2016_full_phase3_merged,0.3143,0.2193,0.458,0.2732,v26_dominant,4,292,,,13000,sweep_0175,0.03715768463073853,0.004901360127435363,0.0,0.04051992939968615,0.0017558636073197332
lhs_2016_full_phase3_merged,0.3926,0.3337,0.5878,0.379,v26_dominant,4,60,,,13000,sweep_0176,0.028822355289421158,0.12024670179308092,0.0,0.1478752009492531,0.018237941450407878
lhs_2016_full_phase3_merged,0.6268,0.3198,0.7257,0.1828,v26_dominant,4,60,,,13000,sweep_0177,0.028822355289421158,0.08087244210268352,0.2672990777338603,0.375800018992716,0.15533067451698926
lhs_2016_full_phase3_merged,0.7673,0.4314,0.6739,0.3783,v26_dominant,3,120,,,13000,sweep_0178,0.024311377245508983,0.2205612057345913,0.07893488662367379,0.322800463530161,0.09684013905904831
lhs_2016_full_phase3_merged,0.3303,0.4915,0.5826,0.2159,v26_dominant,4,16,,,13000,sweep_0179,0.027241516966067865,0.019605440509741508,0.0,0.045718581540450505,0.008076949405479587
lhs_2016_full_phase3_merged,0.4669,0.468,0.4863,0.2131,v26_dominant,4,12,,,13000,sweep_0182,0.027097804391217565,0.044112241146918266,0.0,0.0700876223480397,0.00864414008959156
lhs_2016_full_phase3_merged,0.5135,0.228,0.6146,0.3128,v26_dominant,6,0,,,13000,sweep_0183,0.04,0.0,0.0007489078427293505,0.039092060411267476,0.0003909206041126751
lhs_2016_full_phase3_merged,0.5989,0.509,0.762,0.1699,v26_dominant,4,8,,,13000,sweep_0184,0.02695409181636727,0.28182820732753333,0.1563636363636363,0.4640294650627035,0.20417296462758952
lhs_2016_full_phase3_merged,0.5282,0.2974,0.4776,0.1771,v26_dominant,4,24,,,13000,sweep_0185,0.027528942115768465,0.006126700159294181,0.006779002843076061,0.039294363692254364,0.01934155901740965
lhs_2016_full_phase3_merged,0.4586,0.266,0.5836,0.3588,v26_dominant,3,63,,,13000,sweep_0186,0.022263473053892216,0.10537924273986028,0.0,0.12672053634013344,0.016896071512017788
lhs_2016_full_phase3_merged,0.3739,0.2432,0.6176,0.2593,v26_dominant,4,72,,,13000,sweep_0187,0.029253493013972058,0.0869991422619778,0.0,0.11504092090691267,0.0007669394727127561
lhs_2016_full_phase3_merged,0.4417,0.3654,0.4508,0.3567,v26_dominant,4,18,,,13000,sweep_0189,0.027313373253493017,0.011885798309030712,0.0,0.038067819254533494,0.009516954813633374
lhs_2016_full_phase3_merged,0.478,0.185,0.7955,0.2215,v26_dominant,4,8,,,13000,sweep_0191,0.02695409181636727,0.0,0.0,0.025837621371533878,0.0003445016182871177
lhs_2016_full_phase3_merged,0.4912,0.3308,0.604,0.2067,v26_dominant,4,89,,,13000,sweep_0192,0.02986427145708583,0.09333006575991509,0.0,0.1219573236805971,0.02407979602004678
lhs_2016_full_phase3_merged,0.6233,0.2312,0.7062,0.3008,v26_dominant,8,32,,,13000,sweep_0193,0.05448303393213573,0.012253400318588407,0.0034200124817973785,0.06789969486180378,0.001584326213442087
lhs_2016_full_phase3_merged,0.4518,0.16,0.6537,0.2957,v26_dominant,4,24,,,13000,sweep_0194,0.027528942115768465,0.43867173140546495,0.0,0.46506039209534905,0.05580724705144188
lhs_2016_full_phase3_merged,0.3039,0.1761,0.5631,0.3822,v26_dominant,4,8,,,13000,sweep_0195,0.02695409181636727,0.004901360127435362,0.0,0.03073898149896924,0.00010246327166322975
lhs_2016_full_phase3_merged,0.4325,0.2869,0.4449,0.1796,v26_dominant,4,20,,,13000,sweep_0196,0.027385229540918165,0.14213944369562545,0.0,0.168390344555922,0.0785821607927636
lhs_2016_full_phase3_merged,0.3099,0.4406,0.7233,0.3546,v26_dominant,4,36,,,13000,sweep_0197,0.02796007984031936,0.12498468324960176,0.0,0.15178662342824856,0.024791815159947266
lhs_2016_full_phase3_merged,0.5969,0.1679,0.4809,0.1687,v26_dominant,4,28,,,13000,sweep_0198,0.027672654690618765,0.3577992893027815,0.2956521739130434,0.6799778837352966,0.15866150620490257
lhs_2016_full_phase3_merged,0.5122,0.1971,0.5723,0.256,v26_dominant,4,56,,,13000,sweep_0199,0.028678642714570858,0.0,0.00033839539560363325,0.027829134722188256,0.0011131653888875313
lhs_2016_full_phase3_merged,0.648,0.2147,0.5801,0.3357,v26_dominant,8,156,,,13000,sweep_0200,0.05893812375249501,0.007352040191153044,0.0,0.06384887696978547,0.0
lhs_2016_full_phase3_merged,0.5358,0.2462,0.5029,0.3922,v26_dominant,4,52,,,13000,sweep_0201,0.02853493013972056,0.05636564146550675,0.0009929963248041067,0.08471161728730792,0.0019766044033705165
lhs_2016_full_phase3_merged,0.6295,0.3889,0.6687,0.2911,v26_dominant,3,12,,,13000,sweep_0202,0.020431137724550897,0.011273128293101316,0.15206065228948515,0.18291863635561822,0.062232984946766996
lhs_2016_full_phase3_merged,0.3316,0.1803,0.6836,0.1921,v26_dominant,4,20,,,13000,sweep_0203,0.027385229540918165,0.0,0.0,0.02625090086029656,8.750300286765431e-05
lhs_2016_full_phase3_merged,0.445,0.4689,0.4359,0.3756,v26_dominant,4,35,,,13000,sweep_0204,0.027924151696606787,0.019605440509741497,0.0,0.046372940730991415,0.027514611500388243
lhs_2016_full_phase3_merged,0.6422,0.2159,0.7449,0.2659,v26_dominant,8,242,,,13000,sweep_0205,0.06202794411177645,0.01715476044602376,0.015776991886831696,0.09239042544762047,0.004619521272381027
lhs_2016_full_phase3_merged,0.4363,0.4829,0.4551,0.2004,v26_dominant,4,52,,,13000,sweep_0206,0.02853493013972056,0.11763264305844869,0.0,0.14498562255544575,0.055577821979587536
lhs_2016_full_phase3_merged,0.4889,0.416,0.4579,0.1977,v26_dominant,4,28,,,13000,sweep_0208,0.027672654690618765,0.007352040191153051,0.0,0.03387846071062474,0.010954035629768663
lhs_2016_full_phase3_merged,0.593,0.2268,0.6587,0.2794,v26_dominant,8,112,,,13000,sweep_0209,0.057357285429141716,0.022056120573459136,0.07996671520698978,0.15700431443361818,0.005233477147787271
lhs_2016_full_phase3_merged,0.4404,0.2287,0.7173,0.3216,v26_dominant,4,92,,,13000,sweep_0210,0.029972055888223555,0.0,0.0,0.02873057779287268,0.0
lhs_2016_full_phase3_merged,0.4815,0.2579,0.5622,0.2112,v26_dominant,4,36,,,13000,sweep_0212,0.02796007984031936,0.4243760977004452,0.0,0.451178037879092,0.17069569099758983
lhs_2016_full_phase3_merged,0.4598,0.2745,0.6023,0.2836,v26_dominant,3,12,,,13000,sweep_0214,0.020431137724550897,0.1012947759669975,0.0,0.12087963174002925,0.02296713003060555
lhs_2016_full_phase3_merged,0.458,0.1523,0.7798,0.3522,v26_dominant,4,80,,,13000,sweep_0219,0.029540918163672658,0.24996936649920345,0.0,0.27828666480331343,0.04267062193650806
lhs_2016_full_phase3_merged,0.3279,0.1866,0.6565,0.3665,v26_dominant,4,36,,,13000,sweep_0221,0.02796007984031936,0.0,0.0,0.02680194017864681,0.00035735920238195675
lhs_2016_full_phase3_merged,0.5516,0.19,0.5177,0.2787,v26_dominant,4,16,,,13000,sweep_0222,0.027241516966067865,0.0024506800637176815,0.005724984397753274,0.034288805492179955,0.0011429601830726648
lhs_2016_full_phase3_merged,0.2893,0.2394,0.6899,0.3235,v26_dominant,6,0,,,13000,sweep_0223,0.04,0.06861904178409507,0.0,0.1069621943526332,0.001069621943526333
lhs_2016_full_phase3_merged,0.6676,0.2072,0.5754,0.2872,v26_dominant,8,52,,,13000,sweep_0224,0.055201596806387226,0.014704080382306091,0.03719020872338948,0.10480937031505139,0.0062885622189030885
lhs_2016_full_phase3_merged,0.4286,0.1695,0.6445,0.1817,v26_dominant,4,52,,,13000,sweep_0225,0.02853493013972056,0.08822448229383653,0.0,0.11557746179083359,0.003852582059694452
lhs_2016_full_phase3_merged,0.3243,0.435,0.6158,0.226,v26_dominant,4,4,,,13000,sweep_0227,0.02681037924151697,0.05391496140178897,0.0,0.07961482294373529,0.019107557506496467
lhs_2016_full_phase3_merged,0.5432,0.3871,0.7458,0.2695,v26_dominant,4,10,,,13000,sweep_0228,0.027025948103792417,0.06616836172037735,0.0698980653214063,0.1619729283281113,0.03059488646197658
lhs_2016_full_phase3_merged,0.3064,0.3442,0.7866,0.2366,v26_dominant,4,12,,,13000,sweep_0229,0.027097804391217565,0.03206306416697299,0.0,0.058038445368094424,0.01602828399582208
lhs_2016_full_phase3_merged,0.5867,0.3581,0.7679,0.1983,v26_dominant,3,6,,,13000,sweep_0231,0.02021556886227545,0.011436506964015838,0.05831703765342206,0.08913176064608831,0.04268420982051563
lhs_2016_full_phase3_merged,0.7165,0.4519,0.571,0.3623,v26_dominant,3,12,,,13000,sweep_0232,0.020431137724550897,0.13478740350447246,0.2462103876291519,0.4005826469066561,0.11750424309261913
lhs_2016_full_phase3_merged,0.4137,0.2854,0.7925,0.2088,v26_dominant,4,29,,,13000,sweep_0235,0.02770858283433134,0.14704080382306087,0.0,0.17360166429992946,0.026040249644989424
lhs_2016_full_phase3_merged,0.4779,0.3637,0.6868,0.3841,v26_dominant,3,18,,,13000,sweep_0236,0.02064670658682635,0.010211166932157009,0.0,0.030002662449570103,0.004300381617771714
lhs_2016_full_phase3_merged,0.671,0.2177,0.4803,0.3951,v26_dominant,4,16,,,13000,sweep_0237,0.027241516966067865,0.0,0.0,0.026113141030708997,0.0
lhs_2016_full_phase3_merged,0.3004,0.2356,0.5144,0.3888,v26_dominant,4,36,,,13000,sweep_0239,0.02796007984031936,0.002450680063717681,0.0,0.02925262024236449,0.0001950174682824312
lhs_2016_full_phase3_merged,0.5495,0.5189,0.5369,0.1708,v26_dominant,4,20,,,13000,sweep_0241,0.027385229540918165,0.30633500796471014,0.06178489702517159,0.3943708058501783,0.12619865787205709
lhs_2016_full_phase3_merged,0.5823,0.1934,0.7667,0.3013,v26_dominant,4,4,,,13000,sweep_0246,0.02681037924151697,0.002450680063717681,0.029676166701338342,0.057826708307002345,0.00019275569435667252
lhs_2016_full_phase3_merged,0.3568,0.5076,0.5965,0.3253,v26_dominant,4,31,,,13000,sweep_0248,0.027780439121756487,0.07352040191153043,0.0,0.10015014230319279,0.005675174730514256
lhs_2016_full_phase3_merged,0.3502,0.3063,0.5481,0.1634,v26_dominant,4,92,,,13000,sweep_0249,0.029972055888223555,0.01568435240779315,0.0,0.04441493020066583,0.022740444262740904
lhs_2016_full_phase3_merged,0.6463,0.2229,0.5971,0.2921,v26_dominant,8,24,,,13000,sweep_0250,0.05419560878243513,0.009802720254870726,0.004057971014492753,0.06581145367160635,0.0019743436101481923
