timestamps,v27_price,v26_price,v27_hashrate,v26_hashrate,v27_economic,v26_economic,v27_blocks,v26_blocks,v27_difficulty,v26_difficulty,v27_chainwork,v26_chainwork,v27_fee_rate,v26_fee_rate,v27_fee_revenue_btc,v26_fee_revenue_btc,v27_congestion,v26_congestion,v27_mempool_mb,v26_mempool_mb,v27_transactional,v26_transactional,v27_solo_hashrate,v26_solo_hashrate
0,60000,60000,78.82,19.55,50.0,50.0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.01,0.01,0.00422904508162057,0.017050298380221655,0,0,50.0,50.0,2.85,12.74
60,60000,60000,78.82,19.55,50.0,50.0,23,4,1.0,1.0,23.0,4.0,1.0,1.0,0.01,0.01,0.00422904508162057,0.017050298380221655,0,0,50.0,50.0,2.85,12.74
121,63916.69333333333,56005.066666666666,78.82,19.55,50.0,50.0,54,9,1.0,1.0,54.0,9.0,0.00422904508162057,0.017050298380221655,4.2290450816205706e-05,0.00017050298380221656,0.00422904508162057,0.017050298380221655,0,0,50.0,50.0,2.85,12.74
181,63954.78857142856,55966.97142857143,78.82,19.55,50.0,50.0,74,14,1.0,1.0,74.0,14.0,0.00422904508162057,0.017050298380221655,4.2290450816205706e-05,0.00017050298380221656,0.00422904508162057,0.017050298380221655,0,0,50.0,50.0,2.85,12.74
242,63837.90545454546,56083.854545454546,78.82,19.55,50.0,50.0,98,19,1.0,1.0,98.0,19.0,0.00422904508162057,0.017050298380221655,4.2290450816205706e-05,0.00017050298380221656,0.00422904508162057,0.017050298380221655,0,0,50.0,50.0,2.85,12.74
302,63814.12923076923,56107.63076923077,78.82,19.55,50.0,50.0,123,25,1.0,1.0,123.0,25.0,0.00422904508162057,0.017050298380221655,4.2290450816205706e-05,0.00017050298380221656,0.00422904508162057,0.017050298380221655,0,0,50.0,50.0,2.85,12.74
362,63767.14378378379,56154.616216216215,78.82,19.55,50.0,50.0,144,29,0.7977839335180056,1.0,144.0,29.0,0.00422904508162057,0.017050298380221655,4.2290450816205706e-05,0.00017050298380221656,0.003373864220240234,0.017050298380221655,0,0,50.0,50.0,2.85,12.74
423,63776.42358381502,56145.33641618497,78.82,19.55,50.0,50.0,169,37,0.7977839335180056,1.0,163.94459833795048,37.0,0.003373864220240234,0.017050298380221655,3.373864220240234e-05,0.00017050298380221656,0.003373864220240234,0.017050298380221655,0,0,50.0,50.0,2.85,12.74
483,63657.62145214431,56264.13854785569,78.82,19.55,50.0,50.0,202,42,0.7977839335180056,1.0,190.27146814404512,42.0,0.003373864220240234,0.017050298380221655,3.373864220240234e-05,0.00017050298380221656,0.003373864220240234,0.017050298380221655,0,0,50.0,50.0,2.85,12.74
544,63681.43513416817,56240.32486583183,78.82,19.55,50.0,50.0,235,50,0.7977839335180056,1.0,216.59833795013975,50.0,0.003373864220240234,0.017050298380221655,3.373864220240234e-05,0.00017050298380221656,0.003373864220240234,0.017050298380221655,0,0,50.0,50.0,2.85,12.74
604,63633.01399721536,56288.74600278464,98.36999999999999,0.0,50.0,50.0,261,56,0.7977839335180056,1.0,237.34072022160825,56.0,0.003373864220240234,0.017050298380221655,3.373864220240234e-05,0.00017050298380221656,0.00270334429032566,3.333333333333333,0,0,50.0,50.0,2.85,12.74
665,64547.24915917505,55374.51084082496,98.36999999999999,0.0,50.0,50.0,294,56,0.7895593568837994,1.0,263.6182425678975,56.0,0.00270334429032566,3.333333333333333,2.70334429032566e-05,0.03333333333333333,0.002675474761559417,3.333333333333333,0,23.33333333333333,50.0,50.0,2.85,12.74
725,64660.25503469956,55261.50496530043,98.36999999999999,0.0,50.0,50.0,328,56,0.7895593568837994,1.0,290.4632607019462,56.0,0.002675474761559417,3.333333333333333,2.675474761559417e-05,0.03333333333333333,0.002675474761559417,3.333333333333333,0,23.33333333333333,50.0,50.0,2.85,12.74
786,64758.00024324223,55163.759756757776,98.36999999999999,0.0,50.0,50.0,362,56,0.7895593568837994,1.0,317.3082788359949,56.0,0.002675474761559417,3.333333333333333,2.675474761559417e-05,0.03333333333333333,0.002675474761559417,3.333333333333333,0,23.33333333333333,50.0,50.0,2.85,12.74
847,64841.687516054,55080.07248394601,98.36999999999999,0.0,50.0,50.0,397,56,0.7895593568837994,1.0,344.94285632692737,56.0,0.002675474761559417,3.333333333333333,2.675474761559417e-05,0.03333333333333333,0.002675474761559417,3.333333333333333,0,23.33333333333333,50.0,50.0,2.85,12.74
907,64916.13041055239,55005.629589447606,98.36999999999999,0.0,50.0,50.0,434,56,0.9095723791301369,1.0,374.3965785761201,56.0,0.002675474761559417,3.333333333333333,2.675474761559417e-05,0.03333333333333333,0.003082146925316448,3.333333333333333,0,23.33333333333333,50.0,50.0,2.85,12.74
968,64984.94957893693,54936.81042106308,98.36999999999999,0.0,50.0,50.0,460,56,0.9095723791301369,1.0,398.04546043350297,56.0,0.003082146925316448,3.333333333333333,3.0821469253164485e-05,0.03333333333333333,0.003082146925316448,3.333333333333333,0,23.33333333333333,50.0,50.0,2.85,12.74
1028,65033.74319301542,54888.016806984575,98.36999999999999,0.0,50.0,50.0,489,56,0.9095723791301369,1.0,424.4230594282762,56.0,0.003082146925316448,3.333333333333333,3.0821469253164485e-05,0.03333333333333333,0.003082146925316448,3.333333333333333,0,23.33333333333333,50.0,50.0,2.85,12.74
