timestamps,v27_price,v26_price,v27_hashrate,v26_hashrate,v27_economic,v26_economic,v27_blocks,v26_blocks,v27_difficulty,v26_difficulty,v27_chainwork,v26_chainwork,v27_fee_rate,v26_fee_rate,v27_fee_revenue_btc,v26_fee_revenue_btc,v27_congestion,v26_congestion,v27_mempool_mb,v26_mempool_mb,v27_transactional,v26_transactional,v27_solo_hashrate,v26_solo_hashrate
0,60000,60000,38.1,48.3,56.737060138721,43.262939861279,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.01,0.01,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
60,60000,60000,38.1,48.3,56.737060138721,43.262939861279,9,15,1.0,1.0,9.0,15.0,1.0,1.0,0.01,0.01,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
120,59337.24721664652,60009.952783353474,38.1,48.3,56.737060138721,43.262939861279,20,29,1.0,1.0,20.0,29.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
181,59576.02272685059,59771.1772731494,38.1,48.3,56.737060138721,43.262939861279,30,39,1.0,1.0,30.0,39.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
242,59767.68199925522,59579.518000744785,38.1,48.3,56.737060138721,43.262939861279,41,52,1.0,1.0,41.0,52.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
302,59811.44076503362,59535.75923496639,38.1,48.3,56.737060138721,43.262939861279,53,66,1.0,1.0,53.0,66.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
362,59843.969905722144,59503.23009427786,38.1,48.3,56.737060138721,43.262939861279,64,77,1.0,1.0,64.0,77.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
423,59905.3323230295,59441.867676970505,38.1,48.3,56.737060138721,43.262939861279,77,92,1.0,1.0,77.0,92.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
484,59917.72058942758,59429.47941057242,38.1,48.3,56.737060138721,43.262939861279,88,110,1.0,1.0,88.0,110.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
544,59837.247216646516,59509.95278335348,38.1,48.3,56.737060138721,43.262939861279,102,127,1.0,1.0,102.0,127.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.009927744556206649,0.005971420270707937,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
605,59844.23411620984,59502.96588379016,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,116,141,1.0,1.0,116.0,141.0,0.009929289764316262,0.005970201379838864,9.929289764316261e-05,5.9702013798388646e-05,0.006454728115895449,0.010374805722129258,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
666,60871.052664117335,58476.14733588266,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,133,158,1.0,0.46153846153846156,133.0,150.46153846153834,0.0064557327648540885,0.010372688008856733,6.455732764854088e-05,0.00010372688008856732,0.006454728115895449,0.004788371871751966,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
727,60999.483308912466,58347.71669108753,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,149,176,0.4,0.46153846153846156,146.00000000000003,158.7692307692305,0.0064557327648540885,0.0047873944656261855,6.455732764854088e-05,4.787394465626186e-05,0.0025818912463581797,0.004788371871751966,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
788,61070.414303976155,58276.78569602384,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,191,194,0.4,0.46153846153846156,162.80000000000027,167.07692307692264,0.0025822931059416355,0.0047873944656261855,2.5822931059416354e-05,4.787394465626186e-05,0.0025818912463581797,0.004788371871751966,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
848,61174.57246615683,58172.62753384317,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,232,207,0.4,0.46153846153846156,179.2000000000005,173.07692307692253,0.0025822931059416355,0.0047873944656261855,2.5822931059416354e-05,4.787394465626186e-05,0.0025818912463581797,0.004788371871751966,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
909,61283.82036714002,58063.37963285998,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,274,228,0.4,0.46153846153846156,196.00000000000074,182.76923076923003,0.0025822931059416355,0.0047873944656261855,2.5822931059416354e-05,4.787394465626186e-05,0.0025818912463581797,0.004788371871751966,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
969,61346.99863825498,58000.20136174502,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,313,242,0.5592233009708738,0.46153846153846156,215.5805825242726,189.23076923076837,0.0025822931059416355,0.0047873944656261855,2.5822931059416354e-05,4.787394465626186e-05,0.0036096343638405623,0.004788371871751966,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
1030,61455.57692959887,57891.623070401125,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,344,259,0.5592233009708738,0.46153846153846156,232.91650485436958,197.07692307692207,0.0036101961869475295,0.0047873944656261855,3.6101961869475296e-05,4.787394465626186e-05,0.0036096343638405623,0.004788371871751966,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
1091,61521.30411523574,57825.89588476426,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,372,278,0.5592233009708738,0.46153846153846156,248.57475728155396,205.84615384615267,0.0036101961869475295,0.0047873944656261855,3.6101961869475296e-05,4.787394465626186e-05,0.0036096343638405623,0.004788371871751966,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
1152,61559.75050423888,57787.44949576112,58.599999999999994,27.799999999999997,56.737060138721,43.262939861279,398,293,0.5592233009708738,0.25961538461538464,263.1145631067966,211.75961538461414,0.0036101961869475295,0.0047873944656261855,3.6101961869475296e-05,4.787394465626186e-05,0.0036096343638405623,0.0026934591778604807,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
1212,61610.56678838482,57736.633211615175,0.0,86.4,56.737060138721,43.262939861279,430,338,0.5592233009708738,0.25961538461538464,281.00970873786446,223.44230769230654,0.0036101961869475295,0.0026929093869147293,3.6101961869475296e-05,2.692909386914729e-05,2.1152457372105693,0.0008666454299134415,0,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
1273,58819.27448468005,60527.925515319956,0.0,86.4,56.737060138721,43.262939861279,430,432,0.5592233009708738,0.5497737556561086,281.00970873786446,247.8461538461529,2.1155749655512524,0.0008664685295859889,0.021155749655512524,8.664685295859888e-06,2.1152457372105693,0.0018352491456990526,11.155749655512523,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
1334,58634.19643501922,60713.00356498078,0.0,86.4,56.737060138721,43.262939861279,431,477,0.5592233009708738,0.5497737556561086,281.5689320388353,272.5859728506785,2.1155749655512524,0.0018348745332409178,0.021155749655512524,1.834874533240918e-05,2.1152457372105693,0.0018352491456990526,11.155749655512523,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
1394,58466.80391942408,60880.39608057592,0.0,86.4,56.737060138721,43.262939861279,431,523,0.5592233009708738,0.5497737556561086,281.5689320388353,297.87556561086063,2.1155749655512524,0.0018348745332409178,0.021155749655512524,1.834874533240918e-05,2.1152457372105693,0.0018352491456990526,11.155749655512523,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
1454,58307.13659742863,61040.06340257137,0.0,86.4,56.737060138721,43.262939861279,431,565,0.5592233009708738,0.5497737556561086,281.5689320388353,320.96606334841823,2.1155749655512524,0.0018348745332409178,0.021155749655512524,1.834874533240918e-05,2.1152457372105693,0.0018352491456990526,11.155749655512523,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
1514,58173.058942437914,61174.14105756209,0.0,86.4,56.737060138721,43.262939861279,431,604,0.5592233009708738,0.820387780460929,281.5689320388353,349.98443251354144,2.1155749655512524,0.0018348745332409178,0.021155749655512524,1.834874533240918e-05,2.1152457372105693,0.002738610124151954,11.155749655512523,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
1574,58018.463067193836,61328.73693280616,0.0,86.4,56.737060138721,43.262939861279,431,638,0.5592233009708738,0.820387780460929,281.5689320388353,377.8776170492127,2.1155749655512524,0.0027380511169605402,0.021155749655512524,2.73805111696054e-05,2.1152457372105693,0.002738610124151954,11.155749655512523,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
1635,57882.68623341471,61464.5137665853,0.0,86.4,56.737060138721,43.262939861279,431,669,0.5592233009708738,0.820387780460929,281.5689320388353,403.3096382435012,2.1155749655512524,0.0027380511169605402,0.021155749655512524,2.73805111696054e-05,2.1152457372105693,0.002738610124151954,11.155749655512523,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
1695,57768.528607197084,61578.67139280293,0.0,86.4,56.737060138721,43.262939861279,431,701,0.5592233009708738,0.820387780460929,281.5689320388353,429.5620472182506,2.1155749655512524,0.0027380511169605402,0.021155749655512524,2.73805111696054e-05,2.1152457372105693,0.002738610124151954,11.155749655512523,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
1756,57659.253003222606,61687.946996777406,0.0,86.4,56.737060138721,43.262939861279,431,732,0.5592233009708738,0.8915912481990473,281.5689320388353,455.8485100253968,2.1155749655512524,0.0027380511169605402,0.021155749655512524,2.73805111696054e-05,2.1152457372105693,0.0029763008141726905,11.155749655512523,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
1800,57557.63132192706,61789.568678072945,0.0,86.4,56.737060138721,43.262939861279,431,755,0.5592233009708738,0.8915912481990473,281.5689320388353,476.35510873397527,2.1155749655512524,0.0029756932893759843,0.021155749655512524,2.9756932893759846e-05,2.1152457372105693,0.0029763008141726905,11.155749655512523,0,56.74589100306744,43.25410899693257,4.845,15.129999999999999
