timestamps,v27_price,v26_price,v27_hashrate,v26_hashrate,v27_economic,v26_economic,v27_blocks,v26_blocks,v27_difficulty,v26_difficulty,v27_chainwork,v26_chainwork,v27_fee_rate,v26_fee_rate,v27_fee_revenue_btc,v26_fee_revenue_btc,v27_congestion,v26_congestion,v27_mempool_mb,v26_mempool_mb,v27_transactional,v26_transactional,v27_solo_hashrate,v26_solo_hashrate
0,60000,60000,26.89,71.48,70.0,30.0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.01,0.01,0.017354654766331964,0.002797985450475657,0,0,70.0,30.0,0.0,0.0
60,60000,60000,26.89,71.48,70.0,30.0,6,20,1.0,1.0,6.0,20.0,1.0,1.0,0.01,0.01,0.017354654766331964,0.002797985450475657,0,0,70.0,30.0,0.0,0.0
121,59352.25846153846,60569.50153846155,26.89,71.48,70.0,30.0,14,47,1.0,1.0,14.0,47.0,0.017354654766331964,0.0027979854504756574,0.00017354654766331965,2.7979854504756573e-05,0.017354654766331964,0.002797985450475657,0,0,70.0,30.0,0.0,0.0
181,59343.17901639345,60578.58098360656,26.89,71.48,70.0,30.0,24,62,1.0,1.0,24.0,62.0,0.017354654766331964,0.0027979854504756574,0.00017354654766331965,2.7979854504756573e-05,0.017354654766331964,0.002797985450475657,0,0,70.0,30.0,0.0,0.0
242,59700.0223255814,60221.73767441861,26.89,71.48,70.0,30.0,30,88,1.0,1.0,30.0,88.0,0.017354654766331964,0.0027979854504756574,0.00017354654766331965,2.7979854504756573e-05,0.017354654766331964,0.002797985450475657,0,0,70.0,30.0,0.0,0.0
300,59521.22847457627,60400.53152542372,26.89,71.48,70.0,30.0,36,107,1.0,1.0,36.0,107.0,0.017354654766331964,0.0027979854504756574,0.00017354654766331965,2.7979854504756573e-05,0.017354654766331964,0.002797985450475657,0,0,70.0,30.0,0.0,0.0
