scenario_id,outcome,econ_outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,econ_initial,econ_final,econ_delta,econ_switched,econ_outcome,econ_switch_time_s,econ_95pct_time_s,cascade_time_s,econ_lag_s,peak_price_gap_pct,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0000,v27_dominant,no_switch,0.55,0.5,0.51,0.16,0.26,0.35,30.0,0.4,0.49,1.0,0.5673741253525133,0.7724188790560472,56.74,56.74,0.0,False,no_switch,None,None,8429.0,None,16.15,10,0,13000,0.05,0.1,2,43.26258746474866,0.0,55213.76431145563,56.73741253525133,86.4,64133.43568854438,8323,0.085,6780,0.5,6,0.12,1543,119164554687.55598,0,5237,181527020482.8315,76296348.0162526,v27
sweep_0001,v27_dominant,no_switch,0.6,0.5,0.51,0.16,0.26,0.35,30.0,0.4,0.49,1.0,0.5673741253525133,0.7723049697684707,56.74,56.74,0.0,False,no_switch,None,None,8423.0,None,16.15,10,0,13000,0.05,0.1,2,43.26258746474866,0.0,55214.303733942244,56.73741253525133,86.4,64132.89626605777,8328,0.085,6781,0.5,6,0.12,1544,119165718890.74352,0,5237,181525493669.93393,76362937.08438164,v27
