scenario_id,outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v27_blocks,winning_fork
sweep_0001,v26_dominant,0.742,0.274,0.873,0.064,0.096,0.702,43.623,0.552,0.77,0.0,0.5,0.06264323911382735,1,78,2500,0.233,0.076,1,50.0,98.36999999999999,65428.1302637389,50.0,0.0,54493.62973626111,81,0.02,1309,0.351,5,0.086,1227,82,v26
sweep_0002,v26_dominant,0.103,0.358,0.676,0.289,0.029,0.388,39.482,0.098,0.607,0.0,0.5,0.06283524904214559,1,72,2500,0.114,0.073,2,50.0,98.36999999999999,65426.84907278198,50.0,0.0,54494.91092721802,81,0.062,1305,0.874,2,0.144,1223,82,v26
