scenario_id,outcome,econ_outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,econ_initial,econ_final,econ_delta,econ_switched,econ_outcome,econ_switch_time_s,econ_95pct_time_s,cascade_time_s,econ_lag_s,peak_price_gap_pct,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0012,v27_dominant,no_switch,0.6497,0.25,0.6128,0.16,0.2994,0.3071,30.0,0.4,0.49,1.0,0.56737060138721,0.7250400427122263,56.74,56.74,0.0,False,no_switch,None,None,11462.0,None,14.02,10,0,13000,0.05,0.1,2,43.262939861279,0.0,55764.15161291887,56.737060138721,86.4,63583.04838708114,8354,0.085,5619,0.5,6,0.12,1545,120353402910.85138,0,4074,179968054343.16867,109966235.19452405,v27
sweep_0013,contested,no_switch,0.4506,0.25,0.6999,0.16,0.2904,0.3209,30.0,0.4,0.49,0.5844907407407407,0.56737060138721,0.5787009947337625,56.74,56.74,0.0,False,no_switch,None,None,None,None,6.01,5,0,13000,0.05,0.1,2,43.262939861279,35.9,57931.57190403805,56.737060138721,50.5,61415.62809596196,595,0.085,3418,0.5,6,0.12,1440,125031254183.20515,127111492.27836576,1978,173833299520.43707,0,v27
sweep_0014,v26_dominant,no_switch,0.7414,0.25,0.7198,0.16,0.2738,0.1727,30.0,0.4,0.49,0.0,0.5673664319629602,0.0339409176618479,56.74,56.74,-0.0,False,no_switch,None,None,None,None,1.18,8,0,13000,0.05,0.1,2,43.26335680370397,86.4,64225.44152747761,56.73664319629601,0.0,55121.75847252239,1016,0.085,4773,0.5,6,0.12,4611,138616381894.70914,1244451.5623407238,162,156017727615.79684,0,v26
sweep_0015,v26_dominant,no_switch,0.5802,0.25,0.6649,0.16,0.2956,0.174,30.0,0.4,0.49,0.0,0.5673664319629602,0.033922405037578714,56.74,56.74,-0.0,False,no_switch,None,None,None,None,1.1,8,0,13000,0.05,0.1,2,43.26335680370397,86.4,64249.05364851456,56.73664319629601,0.0,55098.14635148545,942,0.085,4923,0.5,6,0.12,4756,138667343425.0491,1131342.1231427235,167,155950895396.17145,0,v26
sweep_0016,contested,no_switch,0.3633,0.25,0.5158,0.16,0.3286,0.4213,30.0,0.4,0.49,0.5844907407407407,0.56737060138721,0.5848279917671273,56.74,56.74,0.0,False,no_switch,None,None,None,None,6.16,5,0,13000,0.05,0.1,2,43.262939861279,35.9,57889.50085685674,56.737060138721,50.5,61457.699143143254,458,0.085,3401,0.5,6,0.12,1412,124940454026.72757,135165171.87093258,1989,173952379128.87772,0,v27
sweep_0017,v26_dominant,no_switch,0.6597,0.25,0.777,0.16,0.2124,0.2239,30.0,0.4,0.49,0.0,0.5673664319629602,0.030080572963294538,56.74,56.74,-0.0,False,no_switch,None,None,None,None,0.6,8,0,13000,0.05,0.1,2,43.26335680370397,86.4,64293.200819087346,56.73664319629601,0.0,55053.999180912644,958,0.085,5585,0.5,6,0.12,5417,138762625308.83453,779958.8147169515,168,155825940361.63876,0,v26
sweep_0018,contested,no_switch,0.5631,0.25,0.7271,0.16,0.2668,0.268,30.0,0.4,0.49,0.5844907407407407,0.56737060138721,0.5803955288048152,56.74,56.74,0.0,False,no_switch,None,None,None,None,6.09,5,0,13000,0.05,0.1,2,43.262939861279,35.9,57918.57443940443,56.737060138721,50.5,61428.62556059557,628,0.085,3489,0.5,6,0.12,1464,125003202306.63887,129958784.54519238,2025,173870088074.63257,0,v27
sweep_0019,v27_dominant,no_switch,0.4378,0.25,0.663,0.16,0.3697,0.3116,30.0,0.4,0.49,1.0,0.56737060138721,0.7213114754098361,56.74,56.74,0.0,False,no_switch,None,None,11571.0,None,13.99,10,0,13000,0.05,0.1,2,43.262939861279,0.0,55773.583325733765,56.737060138721,86.4,63573.61667426624,8105,0.085,5368,0.5,6,0.12,1496,120373758976.52652,0,3872,179941358438.4035,108723163.88475716,v27
sweep_0020,contested,no_switch,0.4758,0.25,0.5732,0.16,0.3746,0.4067,30.0,0.4,0.49,0.5844907407407407,0.56737060138721,0.5771450557906888,56.74,56.74,0.0,False,no_switch,None,None,None,None,6.02,5,0,13000,0.05,0.1,2,43.262939861279,35.9,57939.31971248734,56.737060138721,50.5,61407.88028751267,620,0.085,2599,0.5,6,0.12,1099,125047975949.51923,128594782.31273904,1500,173811369807.29163,0,v27
sweep_0021,v26_dominant,no_switch,0.7091,0.25,0.607,0.16,0.2968,0.1637,30.0,0.4,0.49,0.0,0.5673664319629602,0.03083178045061833,56.74,56.74,-0.0,False,no_switch,None,None,None,None,1.07,8,0,13000,0.05,0.1,2,43.26335680370397,86.4,64267.03991063377,56.73664319629601,0.0,55080.16008936623,1092,0.085,5903,0.5,6,0.12,5721,138706162785.71802,1777127.662952268,182,155899986720.14398,0,v26
