timestamp,pool_id,chosen_fork,v27_profitability_usd,v26_profitability_usd,rational_choice,ideology_override,opportunity_cost_usd,cumulative_cost_usd,reason
1773543652.22754,pool-foundryusa,v26,36555645.70397115,56847650.04955575,v26,False,0,0.0,Forced switch: loss 35.7% exceeds tolerance 13.3%
1773543652.22754,pool-marapool,v26,5605199.007942243,8716639.674265213,v26,False,0,0.0,Ideology and profit aligned
1773543652.22754,pool-luxor,v26,2802599.5039711213,4358319.837132607,v26,False,0,0.0,Ideology and profit aligned
1773543652.22754,pool-ocean,v26,1462225.8281588461,2273906.0019822307,v26,False,0,0.0,Ideology and profit aligned
1773543652.22754,pool-antpool,v26,20593013.746570416,32024176.194583073,v26,False,0,0.0,Ideology and profit aligned
1773543652.22754,pool-f2pool,v26,13281884.605776183,20654646.184671924,v26,False,0,0.0,Ideology and profit aligned
1773543652.22754,pool-viabtc,v26,13647441.062815893,21223122.68516748,v26,False,0,0.0,Rational profit maximization
1773543652.22754,pool-spiderpool,v26,11332250.168231059,17622771.51536229,v26,False,0,0.0,Rational profit maximization
1773544252.95972,pool-foundryusa,v26,30934862.21696502,62466485.400355786,v26,False,0,0.0,Forced switch: loss 50.5% exceeds tolerance 13.3%
1773544252.95972,pool-marapool,v26,4743345.539934637,9578194.428054553,v26,False,0,0.0,Ideology and profit aligned
1773544252.95972,pool-luxor,v26,2371672.7699673185,4789097.214027276,v26,False,0,0.0,Ideology and profit aligned
1773544252.95972,pool-ocean,v26,1237394.488678601,2498659.4160142317,v26,False,0,0.0,Ideology and profit aligned
1773544252.95972,pool-antpool,v26,17426639.048890293,35189453.44220042,v26,False,0,0.0,Ideology and profit aligned
1773544252.95972,pool-f2pool,v26,11239666.60549729,22696156.362129264,v26,False,0,0.0,Ideology and profit aligned
1773544252.95972,pool-viabtc,v26,11549015.22766694,23320821.216132823,v26,False,0,0.0,Rational profit maximization
1773544252.95972,pool-spiderpool,v26,9589807.287259158,19364610.474110294,v26,False,0,0.0,Rational profit maximization
1773544853.5218015,pool-foundryusa,v26,29868494.737214863,63532807.235754624,v26,False,0,0.0,Forced switch: loss 53.0% exceeds tolerance 13.3%
1773544853.5218015,pool-marapool,v26,4579835.859706277,9741697.109482374,v26,False,0,0.0,Ideology and profit aligned
1773544853.5218015,pool-luxor,v26,2289917.9298531385,4870848.554741187,v26,False,0,0.0,Ideology and profit aligned
1773544853.5218015,pool-ocean,v26,1194739.7894885945,2541312.289430185,v26,False,0,0.0,Ideology and profit aligned
1773544853.5218015,pool-antpool,v26,16825918.70196437,35790148.076141775,v26,False,0,0.0,Ideology and profit aligned
1773544853.5218015,pool-f2pool,v26,10852219.754521396,23083586.628990844,v26,False,0,0.0,Ideology and profit aligned
