timestamp,pool_id,chosen_fork,v27_profitability_usd,v26_profitability_usd,rational_choice,ideology_override,opportunity_cost_usd,cumulative_cost_usd,reason
1772677533.4019578,pool-foundryusa,v26,41682252.56293537,51721042.16107415,v26,False,0,0.0,Forced switch: loss 19.4% exceeds tolerance 13.3%
1772677533.4019578,pool-marapool,v26,6391278.726316756,7930559.798031367,v26,False,0,0.0,Ideology and profit aligned
1772677533.4019578,pool-luxor,v26,3195639.363158378,3965279.8990156837,v26,False,0,0.0,Ideology and profit aligned
1772677533.4019578,pool-ocean,v26,1667290.1025174148,2068841.6864429656,v26,False,0,0.0,Ideology and profit aligned
1772677533.4019578,pool-antpool,v26,23481002.277120255,29136187.084071763,v26,False,0,0.0,Ideology and profit aligned
1772677533.4019578,pool-f2pool,v26,15144551.764533177,18791978.651856937,v26,False,0,0.0,Ideology and profit aligned
1772677533.4019578,pool-viabtc,v26,15561374.29016253,19309189.073467676,v26,False,0,0.0,Rational profit maximization
1772677533.4019578,pool-spiderpool,v26,12921498.294509966,16033523.069932986,v26,False,0,0.0,Rational profit maximization
1772678134.255748,pool-foundryusa,v26,36656146.74690427,72292485.38798967,v26,False,0,0.0,Forced switch: loss 49.3% exceeds tolerance 13.3%
1772678134.255748,pool-marapool,v26,5620609.167858653,11084847.75949175,v26,False,0,0.0,Ideology and profit aligned
1772678134.255748,pool-luxor,v26,2810304.5839293264,5542423.879745875,v26,False,0,0.0,Ideology and profit aligned
1772678134.255748,pool-ocean,v26,1466245.869876171,2891699.415519587,v26,False,0,0.0,Ideology and profit aligned
1772678134.255748,pool-antpool,v26,20649629.3340894,40724766.76856752,v26,False,0,0.0,Ideology and profit aligned
1772678134.255748,pool-f2pool,v26,13318399.984708548,26266269.690969583,v26,False,0,0.0,Ideology and profit aligned
1772678134.255748,pool-viabtc,v26,13684961.452177588,26989194.544849474,v26,False,0,0.0,Rational profit maximization
1772678134.255748,pool-spiderpool,v26,11363405.491540324,22410670.470276803,v26,False,0,0.0,Rational profit maximization
