scenario_id,outcome,econ_outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,econ_initial,econ_final,econ_delta,econ_switched,econ_outcome,econ_switch_time_s,econ_95pct_time_s,cascade_time_s,econ_lag_s,peak_price_gap_pct,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0013,v27_dominant,full_switch,0.9,0.25,0.6,0.16,0.35,0.35,30.0,0.4,0.49,1.0,1.0,0.9496567505720824,80.79,100.0,19.21,True,full_switch,370.0,1250.0,739.0,-369.0,42.39,4,0,13000,0.05,0.1,2,0.0,0.0,49237.5,100.0,86.4,70109.7,176,0.085,874,0.5,6,0.12,44,0.0,0,830,349756146812.28595,0,v27
sweep_0014,v27_dominant,full_switch,0.95,0.25,0.6,0.16,0.35,0.35,30.0,0.4,0.49,1.0,1.0,0.9805977975878343,94.62,100.0,5.38,True,full_switch,951.0,951.0,879.0,72.0,46.29,4,0,13000,0.05,0.1,2,0.0,0.0,48458.774213007884,100.0,86.4,70888.42578699213,144,0.085,1907,0.5,6,0.12,37,0.0,0,1870,353640974884.3179,0,v27
sweep_0015,v27_dominant,full_switch,0.82,0.25,0.6,0.16,0.45,0.35,30.0,0.4,0.49,1.0,1.0,0.9705882352941176,80.79,100.0,19.21,True,full_switch,330.0,2787.0,2003.0,-1673.0,44.16,10,0,13000,0.05,0.1,2,0.0,0.0,48881.40273367389,100.0,86.4,70465.79726632612,285,0.085,1428,0.5,6,0.12,42,0.0,0,1386,351532608667.9295,29000120.298602097,v27
sweep_0016,v27_dominant,full_switch,0.9,0.25,0.6,0.16,0.45,0.35,30.0,0.4,0.49,1.0,1.0,0.9748603351955307,88.61,100.0,11.39,True,full_switch,315.0,1261.0,1489.0,-1174.0,45.22,10,0,13000,0.05,0.1,2,0.0,0.0,48669.2055102917,100.0,86.4,70677.9944897083,292,0.085,1432,0.5,6,0.12,36,0.0,0,1396,352591196612.4567,16240664.203359261,v27
sweep_0017,v27_dominant,full_switch,0.95,0.25,0.6,0.16,0.45,0.35,30.0,0.4,0.49,1.0,1.0,0.9540954095409541,94.62,100.0,5.38,True,full_switch,1065.0,1065.0,730.0,335.0,41.72,4,0,13000,0.05,0.1,2,0.0,0.0,49374.730533841874,100.0,86.4,69972.46946615815,204,0.085,1111,0.5,6,0.12,51,0.0,0,1060,349071545070.4226,0,v27
sweep_0018,v27_dominant,full_switch,0.82,0.25,0.8,0.16,0.25,0.35,30.0,0.4,0.49,1.0,1.0,0.9576490924805532,80.79,100.0,19.21,True,full_switch,320.0,961.0,680.0,-360.0,42.57,4,0,13000,0.05,0.1,2,0.0,0.0,49201.1374407583,100.0,86.4,70146.0625592417,192,0.085,1157,0.5,6,0.12,49,0.0,0,1108,349937548652.6677,0,v27
sweep_0019,v27_dominant,full_switch,0.9,0.25,0.8,0.16,0.25,0.35,30.0,0.4,0.49,1.0,1.0,0.9240246406570842,88.61,100.0,11.39,True,full_switch,338.0,987.0,683.0,-345.0,42.77,4,0,13000,0.05,0.1,2,0.0,0.0,49160.70528967254,100.0,86.4,70186.49471032746,148,0.085,487,0.5,6,0.12,37,0.0,0,450,350139252459.2892,0,v27
sweep_0020,v27_dominant,full_switch,0.95,0.25,0.8,0.16,0.25,0.35,30.0,0.4,0.49,1.0,1.0,0.9505494505494505,94.62,100.0,5.38,True,full_switch,1229.0,1229.0,828.0,401.0,44.27,4,0,13000,0.05,0.1,2,0.0,0.0,48858.96185833094,100.0,86.4,70488.23814166906,108,0.085,546,0.5,6,0.12,27,0.0,0,519,351644559426.3987,0,v27
sweep_0021,v27_dominant,full_switch,0.82,0.25,0.8,0.16,0.35,0.35,30.0,0.4,0.49,1.0,0.9996411889708193,0.718552036199095,80.79,99.96,19.17,True,full_switch,315.0,11103.0,10920.0,-10605.0,34.55,10,0,13000,0.05,0.1,2,0.03588110291807219,0.0,50884.56043132186,99.96411889708193,86.4,68462.63956867815,1737,0.085,1105,0.5,6,0.12,311,91083363.17206612,0,794,341416910981.96063,269628891.8384054,v27
sweep_0022,v27_dominant,full_switch,0.9,0.25,0.8,0.16,0.35,0.35,30.0,0.4,0.49,1.0,1.0,0.9771241830065359,88.61,100.0,11.39,True,full_switch,342.0,1280.0,1543.0,-1201.0,45.98,10,0,13000,0.05,0.1,2,0.0,0.0,48518.8154141904,100.0,86.4,70828.3845858096,306,0.085,1530,0.5,6,0.12,35,0.0,0,1495,353341447441.2453,17466582.398232233,v27
sweep_0023,v27_dominant,full_switch,0.95,0.25,0.8,0.16,0.35,0.35,30.0,0.4,0.49,1.0,1.0,0.9896174863387979,94.62,100.0,5.38,True,full_switch,1588.0,1588.0,1407.0,181.0,47.44,10,0,13000,0.05,0.1,2,0.0,0.0,48233.54930442279,100.0,86.4,71113.65069557722,155,0.085,1830,0.5,6,0.12,19,0.0,0,1811,354764554020.9119,14132505.095659316,v27
sweep_0024,v27_dominant,full_switch,0.82,0.25,0.8,0.16,0.45,0.35,30.0,0.4,0.49,1.0,1.0,0.8106796116504854,80.79,100.0,19.21,True,full_switch,344.0,7723.0,8524.0,-8180.0,40.45,10,0,13000,0.05,0.1,2,0.0,0.0,49634.9344978166,100.0,86.4,69712.2655021834,435,0.085,412,0.5,6,0.12,78,0.0,0,334,347773465976.87225,202216139.68285424,v27
sweep_0025,v27_dominant,full_switch,0.9,0.25,0.8,0.16,0.45,0.35,30.0,0.4,0.49,1.0,1.0,0.9682539682539683,88.61,100.0,11.39,True,full_switch,344.0,1026.0,1655.0,-1311.0,44.73,10,0,13000,0.05,0.1,2,0.0,0.0,48766.84285926,100.0,86.4,70580.35714074,229,0.085,945,0.5,6,0.12,30,0.0,0,915,352104113327.83105,15774268.051776705,v27
sweep_0026,v27_dominant,full_switch,0.95,0.25,0.8,0.16,0.45,0.35,30.0,0.4,0.49,1.0,1.0,0.9897119341563786,94.62,100.0,5.38,True,full_switch,905.0,905.0,1500.0,-595.0,47.34,10,0,13000,0.05,0.1,2,0.0,0.0,48252.15315334317,100.0,86.4,71095.04684665684,161,0.085,1944,0.5,6,0.12,20,0.0,0,1924,354671745029.9411,21280066.655520476,v27
