scenario_id,outcome,econ_outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,econ_initial,econ_final,econ_delta,econ_switched,econ_outcome,econ_switch_time_s,econ_95pct_time_s,cascade_time_s,econ_lag_s,peak_price_gap_pct,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0000,v26_dominant,no_switch,0.28,0.25,0.51,0.16,0.26,0.214,30.0,0.4,0.49,0.2372685185185185,0.30076799311326574,0.5,30.08,30.08,0.0,False,no_switch,None,None,None,None,0.0,6,0,13000,0.05,0.1,2,69.92320068867342,65.9,60000,30.076799311326575,20.5,60000,0,0.085,0,0.5,6,0.12,0,209295454799.99997,1602240.496500644,0,90026448000.0,0,v27
sweep_0001,v26_dominant,no_switch,0.35,0.25,0.51,0.16,0.26,0.214,30.0,0.4,0.49,0.0,0.0,0.024284943335132217,30.08,0.0,-30.08,False,no_switch,1011.0,None,None,None,0.0,4,0,13000,0.05,0.1,2,100.0,86.4,70480.71607751935,0.0,0.0,48866.48392248066,176,0.085,1853,0.5,6,0.12,1808,351607034117.1607,0,45,0.0,0,v26
sweep_0002,v26_dominant,no_switch,0.45,0.25,0.51,0.16,0.26,0.214,30.0,0.4,0.49,0.0,0.0,0.01039426523297491,50.12,0.0,-50.12,False,no_switch,6105.0,None,None,None,0.0,4,0,13000,0.05,0.1,2,100.0,86.4,71112.19550642886,0.0,0.0,48235.00449357115,104,0.085,2790,0.5,6,0.12,2761,354757294521.1649,0,29,0.0,0,v26
sweep_0003,v26_dominant,no_switch,0.55,0.25,0.51,0.16,0.26,0.214,30.0,0.4,0.49,0.0,0.0,0.009938837920489297,50.12,0.0,-50.12,False,no_switch,4339.0,None,None,None,0.0,4,0,13000,0.05,0.1,2,100.0,86.4,71045.91747410664,0.0,0.0,48301.282525893366,52,0.085,1308,0.5,6,0.12,1295,354426653408.68945,0,13,0.0,0,v26
sweep_0004,v26_dominant,partial_switch,0.6,0.25,0.51,0.16,0.26,0.214,30.0,0.4,0.49,0.0,0.9362078089796241,0.1887572333976302,62.15,93.62,31.47,True,partial_switch,1513.0,None,1210.0,303.0,18.05,20,0,13000,0.05,0.1,2,6.3792191020375935,86.4,57565.52560730495,93.6207808979624,0.0,61781.674392695044,9110,0.085,3629,0.5,6,0.12,2944,18319652869.26873,6511123.3429810675,685,288548738897.79395,0,v26
sweep_0005,v26_dominant,partial_switch,0.65,0.25,0.51,0.16,0.26,0.214,30.0,0.4,0.49,0.0,0.6214887659734603,0.010236911377595788,62.15,62.15,-0.0,False,partial_switch,None,None,None,None,3.37,8,0,13000,0.05,0.1,2,37.85112340265398,86.4,63667.983613094686,62.148876597346025,0.0,55679.216386905326,178,0.085,3419,0.5,6,0.12,3384,120222876954.801,4550826.446056226,35,172628956070.289,0,v26
sweep_0006,v26_dominant,partial_switch,0.7,0.25,0.51,0.16,0.26,0.214,30.0,0.4,0.49,0.0,0.7016741709688209,0.016703296703296705,70.17,70.17,0.0,False,partial_switch,749.0,None,None,None,6.21,8,0,13000,0.05,0.1,2,29.832582903117906,86.4,62666.95555148447,70.16741709688209,0.0,56680.24444851553,328,0.085,4550,0.5,6,0.12,4474,93264571615.01985,18100069.9312147,76,198405840221.55728,0,v26
sweep_0007,v27_dominant,full_switch,0.78,0.25,0.51,0.16,0.26,0.214,30.0,0.4,0.49,1.0,1.0,0.9757975797579758,76.18,100.0,23.82,True,full_switch,311.0,1738.0,656.0,-345.0,45.87,4,0,13000,0.05,0.1,2,0.0,0.0,48540.92904595448,100.0,86.4,70806.27095404553,88,0.085,909,0.5,6,0.12,22,0.0,0,887,353231129202.28796,0,v27
sweep_0008,v27_dominant,full_switch,0.85,0.25,0.51,0.16,0.26,0.214,30.0,0.4,0.49,1.0,1.0,0.9793915603532876,84.8,100.0,15.2,True,full_switch,353.0,1047.0,698.0,-345.0,46.16,4,0,13000,0.05,0.1,2,0.0,0.0,48484.53474828524,100.0,86.4,70862.66525171477,84,0.085,1019,0.5,6,0.12,21,0.0,0,998,353512463343.7118,0,v27
