timestamps,v27_price,v26_price,v27_hashrate,v26_hashrate,v27_economic,v26_economic,v27_blocks,v26_blocks,v27_difficulty,v26_difficulty,v27_chainwork,v26_chainwork,v27_fee_rate,v26_fee_rate,v27_fee_revenue_btc,v26_fee_revenue_btc,v27_congestion,v26_congestion,v27_mempool_mb,v26_mempool_mb,v27_transactional,v26_transactional,v27_solo_hashrate,v26_solo_hashrate
0,60000,60000,26.89,71.48,50.0,50.0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.01,0.01,0.012396181975951404,0.004663309084126096,0,0,50.0,50.0,3.534,11.036000000000001
60,60000,60000,26.89,71.48,50.0,50.0,6,19,1.0,1.0,6.0,19.0,1.0,1.0,0.01,0.01,0.012396181975951404,0.004663309084126096,0,0,50.0,50.0,3.534,11.036000000000001
120,57018.719999999994,62903.04,26.89,71.48,50.0,50.0,13,45,1.0,1.0,13.0,45.0,0.012396181975951404,0.004663309084126096,0.00012396181975951403,4.663309084126096e-05,0.012396181975951404,0.004663309084126096,0,0,50.0,50.0,3.534,11.036000000000001
181,56904.51310344828,63017.24689655173,26.89,71.48,50.0,50.0,23,61,1.0,1.0,23.0,61.0,0.012396181975951404,0.004663309084126096,0.00012396181975951403,4.663309084126096e-05,0.012396181975951404,0.004663309084126096,0,0,50.0,50.0,3.534,11.036000000000001
241,57262.14857142857,62659.611428571436,26.89,71.48,50.0,50.0,27,85,1.0,1.0,27.0,85.0,0.012396181975951404,0.004663309084126096,0.00012396181975951403,4.663309084126096e-05,0.012396181975951404,0.004663309084126096,0,0,50.0,50.0,3.534,11.036000000000001
301,57026.434285714284,62895.32571428571,26.89,71.48,50.0,50.0,35,107,1.0,1.0,35.0,107.0,0.012396181975951404,0.004663309084126096,0.00012396181975951403,4.663309084126096e-05,0.012396181975951404,0.004663309084126096,0,0,50.0,50.0,3.534,11.036000000000001
362,57065.36788732394,62856.392112676054,26.89,71.48,50.0,50.0,40,127,1.0,1.0,40.0,127.0,0.012396181975951404,0.004663309084126096,0.00012396181975951403,4.663309084126096e-05,0.012396181975951404,0.004663309084126096,0,0,50.0,50.0,3.534,11.036000000000001
422,57015.27089820359,62906.48910179641,26.89,71.48,50.0,50.0,51,153,1.0,0.7218045112781954,51.0,150.49624060150387,0.012396181975951404,0.004663309084126096,0.00012396181975951403,4.663309084126096e-05,0.012396181975951404,0.003365997534406806,0,0,50.0,50.0,3.534,11.036000000000001
482,57113.086506212916,62808.673493787086,26.89,71.48,50.0,50.0,60,181,1.0,0.7218045112781954,60.0,170.7067669172937,0.012396181975951404,0.003365997534406806,0.00012396181975951403,3.365997534406806e-05,0.012396181975951404,0.003365997534406806,0,0,50.0,50.0,3.534,11.036000000000001
543,57163.22684395776,62758.533156042235,26.89,71.48,50.0,50.0,70,212,1.0,0.7218045112781954,70.0,193.08270676691814,0.012396181975951404,0.003365997534406806,0.00012396181975951403,3.365997534406806e-05,0.012396181975951404,0.003365997534406806,0,0,50.0,50.0,3.534,11.036000000000001
